[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4   5            ascii   Rich
2     0x000001f8 0x000001f8 5   6            ascii   .text
3     0x0000021f 0x0000021f 7   8            ascii   `.rdata
4     0x00000247 0x00000247 6   7            ascii   @.data
5     0x00000270 0x00000270 5   6            ascii   .UPX0
6     0x00000298 0x00000298 4   5            ascii   .tls
7     0x000002c0 0x000002c0 5   6            ascii   .UPX1
8     0x000002e8 0x000002e8 6   7            ascii   .reloc
9     0x0000030f 0x0000030f 6   7            ascii   @.rsrc
15548 0x000e3083 0x00504a83 5   6    .UPX1   ascii   \bESFN
15549 0x000e30b7 0x00504ab7 6   8    .UPX1   utf8    s0!paۂ blocks=Basic Latin,Arabic
15550 0x000e30e7 0x00504ae7 4   5    .UPX1   ascii   *Yb\f
15551 0x000e30f4 0x00504af4 6   7    .UPX1   ascii   2Af,Cy
15552 0x000e3112 0x00504b12 4   5    .UPX1   ascii   es\vx
15553 0x000e3161 0x00504b61 4   5    .UPX1   ascii   BD\b?
15554 0x000e3166 0x00504b66 4   5    .UPX1   ascii   o~G>
15555 0x000e31a9 0x00504ba9 5   7    .UPX1   utf8    veϿWR blocks=Basic Latin,Greek and Coptic
15556 0x000e31fc 0x00504bfc 4   6    .UPX1   utf8    ٯ\b9V blocks=Arabic,Basic Latin
15557 0x000e3232 0x00504c32 4   7    .UPX1   utf8    =^8픥 blocks=Basic Latin,Hangul Syllables
15558 0x000e330a 0x00504d0a 6   7    .UPX1   ascii   [lKh' 
15559 0x000e3319 0x00504d19 4   5    .UPX1   ascii   IOtF
15560 0x000e3370 0x00504d70 5   6    .UPX1   ascii   rxL6/
15561 0x000e33b0 0x00504db0 4   5    .UPX1   ascii   D$$A
15562 0x000e33b9 0x00504db9 4   5    .UPX1   ascii   D$\b9
15563 0x000e33be 0x00504dbe 6   7    .UPX1   ascii   D$@l`5
15564 0x000e34e6 0x00504ee6 4   5    .UPX1   ascii   %0h[
15565 0x000e352e 0x00504f2e 4   5    .UPX1   ascii   IzIj
15566 0x000e353b 0x00504f3b 4   5    .UPX1   ascii   \t+Xi
15567 0x000e35b8 0x00504fb8 6   7    .UPX1   ascii   p};U]"
15568 0x000e35c3 0x00504fc3 4   5    .UPX1   ascii   \fQEO
15569 0x000e367a 0x0050507a 4   5    .UPX1   ascii   ?n3\
15570 0x000e368d 0x0050508d 7   8    .UPX1   ascii   ,0Jc`Ef
15571 0x000e36fc 0x005050fc 4   5    .UPX1   ascii   D$$`
15572 0x000e3748 0x00505148 4   5    .UPX1   ascii   Ahe*
15573 0x000e374f 0x0050514f 7   9    .UPX1   utf8    D$\fčd$( blocks=Basic Latin,Latin Extended-A
15574 0x000e3797 0x00505197 4   6    .UPX1   utf8    ȍd$P blocks=Latin Extended-B,Basic Latin
15575 0x000e383f 0x0050523f 8   10   .UPX1   utf8    Bu,Y~jvŜ blocks=Basic Latin,Latin Extended-A
15576 0x000e38c5 0x005052c5 4   6    .UPX1   utf8    JB\bS
15577 0x000e38f8 0x005052f8 4   5    .UPX1   ascii   '!\n;
15578 0x000e3904 0x00505304 4   5    .UPX1   ascii   ']ri
15579 0x000e391f 0x0050531f 6   7    .UPX1   ascii   1@5"\v`
15580 0x000e393f 0x0050533f 7   9    .UPX1   utf8    De)և>Mr blocks=Basic Latin,Armenian
15581 0x000e394c 0x0050534c 4   5    .UPX1   ascii   sDDo
15582 0x000e3968 0x00505368 4   5    .UPX1   ascii   aH4A
15583 0x000e3984 0x00505384 6   7    .UPX1   ascii   BJ63jC
15584 0x000e399b 0x0050539b 5   6    .UPX1   ascii   +b?7(
15585 0x000e3a06 0x00505406 5   7    .UPX1   utf8    2e@n)
15586 0x000e3a14 0x00505414 4   5    .UPX1   ascii   *La\a
15587 0x000e3a82 0x00505482 4   5    .UPX1   ascii   YJ)\n
15588 0x000e3aca 0x005054ca 6   8    .UPX1   utf8    ZŁ%\/, blocks=Basic Latin,Latin Extended-A
15589 0x000e3b70 0x00505570 8   9    .UPX1   ascii   m5&mP8AQ
15590 0x000e3b9a 0x0050559a 4   6    .UPX1   utf8    ҼuY~ blocks=Cyrillic,Basic Latin
15591 0x000e3bc6 0x005055c6 4   5    .UPX1   ascii   \th"
15592 0x000e3bdf 0x005055df 4   5    .UPX1   ascii   :"Xa
15593 0x000e3c3b 0x0050563b 6   9    .UPX1   utf8     嬕,%Sj blocks=Basic Latin,CJK Unified Ideographs
15594 0x000e3c8b 0x0050568b 5   7    .UPX1   utf8    N8E¡E blocks=Basic Latin,Latin-1 Supplement
15595 0x000e3cdd 0x005056dd 4   5    .UPX1   ascii   /U\f 
15596 0x000e3cfa 0x005056fa 4   5    .UPX1   ascii   [pY.
15597 0x000e3d38 0x00505738 4   5    .UPX1   ascii   .dMS
15598 0x000e3d86 0x00505786 4   5    .UPX1   ascii   z785
15599 0x000e3dbc 0x005057bc 4   5    .UPX1   ascii   -\e^D
15600 0x000e3dc9 0x005057c9 10  13   .UPX1   utf8    GɌDD5e~IվA blocks=Basic Latin,Latin Extended-B,Armenian
15601 0x000e3dda 0x005057da 5   7    .UPX1   utf8    Wnߔ_\ blocks=Basic Latin,NKo
15602 0x000e3df7 0x005057f7 6   9    .UPX1   utf8    v?ƶ/3ߡ blocks=Basic Latin,Latin Extended-B,NKo
15603 0x000e3e0d 0x0050580d 5   6    .UPX1   ascii   c.(!h
15604 0x000e3e40 0x00505840 6   7    .UPX1   ascii   hG2#5p
15605 0x000e3e64 0x00505864 4   6    .UPX1   utf8    sw7ɸ blocks=Basic Latin,IPA Extensions
15606 0x000e3e74 0x00505874 4   5    .UPX1   ascii   RMSO
15607 0x000e3ed2 0x005058d2 4   5    .UPX1   ascii   \$ S
15608 0x000e3edb 0x005058db 4   5    .UPX1   ascii   D$ \v
15609 0x000e3f0c 0x0050590c 8   9    .UPX1   ascii   "/~g^w'@
15610 0x000e3f28 0x00505928 4   5    .UPX1   ascii   `]ed
15611 0x000e3f80 0x00505980 4   6    .UPX1   utf8    ڟ\r\tR blocks=Arabic,Basic Latin
15612 0x000e3f86 0x00505986 5   7    .UPX1   utf8    ܯ|@30 blocks=Syriac,Basic Latin
15613 0x000e40be 0x00505abe 4   5    .UPX1   ascii   "+\bC
15614 0x000e4148 0x00505b48 4   5    .UPX1   ascii   \eh=Z
15615 0x000e4155 0x00505b55 5   6    .UPX1   ascii   e1\ni>
15616 0x000e4211 0x00505c11 4   5    .UPX1   ascii   W=Hm
15617 0x000e4217 0x00505c17 5   6    .UPX1   ascii   HI@`f
15618 0x000e423a 0x00505c3a 5   6    .UPX1   ascii   <-De,
15619 0x000e42b9 0x00505cb9 4   5    .UPX1   ascii   !.J.
15620 0x000e42ca 0x00505cca 4   5    .UPX1   ascii   9ds\r
15621 0x000e42d2 0x00505cd2 6   8    .UPX1   utf8    < ֊U - blocks=Basic Latin,Armenian
15622 0x000e42eb 0x00505ceb 5   7    .UPX1   utf8    D$ L˓ blocks=Basic Latin,Spacing Modifier Letters
15623 0x000e4369 0x00505d69 4   5    .UPX1   ascii   iH],
15624 0x000e43d4 0x00505dd4 5   6    .UPX1   ascii   aiT;<
15625 0x000e43ff 0x00505dff 4   5    .UPX1   ascii   wlj|
15626 0x000e444c 0x00505e4c 5   6    .UPX1   ascii   gd[fD
15627 0x000e4452 0x00505e52 4   5    .UPX1   ascii   (q5$
15628 0x000e4457 0x00505e57 5   6    .UPX1   ascii   \\tzG0
15629 0x000e4498 0x00505e98 4   6    .UPX1   utf8    ȍd$H blocks=Latin Extended-B,Basic Latin
15630 0x000e44f6 0x00505ef6 6   7    .UPX1   ascii   DcTCl+
15631 0x000e4510 0x00505f10 4   5    .UPX1   ascii   %kxh
15632 0x000e454e 0x00505f4e 6   9    .UPX1   utf8    /ȹҍd$\ blocks=Basic Latin,Latin Extended-B,Cyrillic
15633 0x000e4563 0x00505f63 17  18   .UPX1   ascii   SystemFunction036
15634 0x000e4591 0x00505f91 6   7    .UPX1   ascii   L}}D3 
15635 0x000e45aa 0x00505faa 4   5    .UPX1   ascii   Hc*_
15636 0x000e45c7 0x00505fc7 4   6    .UPX1   utf8    ܚS ) blocks=Syriac,Basic Latin
15637 0x000e45cd 0x00505fcd 7   8    .UPX1   ascii   w\tWu3g`
15638 0x000e45d5 0x00505fd5 7   8    .UPX1   ascii   4?Qfe3o
15639 0x000e4658 0x00506058 6   8    .UPX1   utf8    t٪+'6g blocks=Basic Latin,Arabic
15640 0x000e4661 0x00506061 4   6    .UPX1   utf8    ˼s{H blocks=Spacing Modifier Letters,Basic Latin
15641 0x000e46b0 0x005060b0 6   8    .UPX1   utf8    ƚ1r=-Y blocks=Latin Extended-B,Basic Latin
15642 0x000e46c7 0x005060c7 4   7    .UPX1   utf8    $ꆚ1\b blocks=Basic Latin,Yi Syllables
15643 0x000e46d6 0x005060d6 5   6    .UPX1   ascii   MZf~Q
15644 0x000e46dc 0x005060dc 4   5    .UPX1   ascii   oX(4
15645 0x000e4704 0x00506104 12  13   .UPX1   ascii   KERNEL32.dll
15646 0x000e47ae 0x005061ae 4   6    .UPX1   utf8    b²%V blocks=Basic Latin,Latin-1 Supplement
15647 0x000e4878 0x00506278 6   7    .UPX1   ascii   Bm$QrF
15648 0x000e488b 0x0050628b 5   8    .UPX1   utf8    ŀ\tgȘk blocks=Latin Extended-A,Basic Latin,Latin Extended-B
15649 0x000e48d0 0x005062d0 4   5    .UPX1   ascii   c@?$
15650 0x000e48ff 0x005062ff 4   5    .UPX1   ascii   SSp_
15651 0x000e4970 0x00506370 8   11   .UPX1   utf8    7蛸8/\f|S! blocks=Basic Latin,CJK Unified Ideographs
15652 0x000e4983 0x00506383 5   7    .UPX1   utf8    +:?Dȋ blocks=Basic Latin,Latin Extended-B
15653 0x000e4993 0x00506393 6   9    .UPX1   utf8    \fߘ\r[bʁ blocks=Basic Latin,NKo,IPA Extensions
15654 0x000e49ba 0x005063ba 5   6    .UPX1   ascii   f?6\e{
15655 0x000e49d7 0x005063d7 4   5    .UPX1   ascii   6ix[
15656 0x000e49de 0x005063de 4   5    .UPX1   ascii   ~\v<j
15657 0x000e49e4 0x005063e4 10  14   .UPX1   utf8    '^"KݘPͅHȖu blocks=Basic Latin,Arabic Supplement,Combining Diacritical Marks,Latin Extended-B
15658 0x000e4a02 0x00506402 4   5    .UPX1   ascii   chK1
15659 0x000e4a1e 0x0050641e 4   5    .UPX1   ascii   f\v\0
15660 0x000e4a23 0x00506423 4   5    .UPX1   ascii   O\e\C
15661 0x000e4a51 0x00506451 4   5    .UPX1   ascii   \tjvt
15662 0x000e4a63 0x00506463 5   6    .UPX1   ascii   Wfszc
15663 0x000e4a83 0x00506483 6   7    .UPX1   ascii   \aM:1>\v
15664 0x000e4aae 0x005064ae 5   6    .UPX1   ascii   Wo\u(
15665 0x000e4b3f 0x0050653f 4   5    .UPX1   ascii   Ajvt
15666 0x000e4b44 0x00506544 7   8    .UPX1   ascii   ChPL\e0,
15667 0x000e4b70 0x00506570 4   5    .UPX1   ascii   B7Bc
15668 0x000e4b80 0x00506580 4   5    .UPX1   ascii   fww2
15669 0x000e4b8d 0x0050658d 4   5    .UPX1   ascii   \b{.\f
15670 0x000e4be4 0x005065e4 4   5    .UPX1   ascii   mn?K
15671 0x000e4c10 0x00506610 7   8    .UPX1   ascii   f=\nqf56
15672 0x000e4c42 0x00506642 4   6    .UPX1   utf8    _x1̥ blocks=Basic Latin,Combining Diacritical Marks
15673 0x000e4d3d 0x0050673d 4   5    .UPX1   ascii   wtbE
15674 0x000e4d4a 0x0050674a 6   7    .UPX1   ascii   +| }h9
15675 0x000e4d89 0x00506789 4   5    .UPX1   ascii   ]\a}f
15676 0x000e4d98 0x00506798 5   7    .UPX1   utf8    #e`ڏ\n blocks=Basic Latin,Arabic
15677 0x000e4e12 0x00506812 5   6    .UPX1   ascii   QjPqP
15678 0x000e4e19 0x00506819 6   7    .UPX1   ascii   =Tu%(f
15679 0x000e4e39 0x00506839 4   5    .UPX1   ascii   >93+
15680 0x000e4ec4 0x005068c4 6   7    .UPX1   ascii   =l]d90
15681 0x000e4ef0 0x005068f0 4   5    .UPX1   ascii   WV#0
15682 0x000e4f4c 0x0050694c 4   5    .UPX1   ascii   :/A&
15683 0x000e4f5e 0x0050695e 5   7    .UPX1   utf8    !/9џQ blocks=Basic Latin,Cyrillic
15684 0x000e4f6b 0x0050696b 5   6    .UPX1   ascii   kp8 \e
15685 0x000e506c 0x00506a6c 6   7    .UPX1   ascii   qV,M6/
15686 0x000e5086 0x00506a86 5   6    .UPX1   ascii   :O&\n 
15687 0x000e5091 0x00506a91 4   5    .UPX1   ascii   Ffg?
15688 0x000e50a2 0x00506aa2 5   6    .UPX1   ascii   A2\el1
15689 0x000e50d9 0x00506ad9 4   5    .UPX1   ascii   cl,0
15690 0x000e5101 0x00506b01 11  12   .UPX1   ascii   SHELL32.dll
15691 0x000e5120 0x00506b20 11  12   .UPX1   ascii   \vrkJw?PgLCl
15692 0x000e5130 0x00506b30 4   5    .UPX1   ascii   ?#@C
15693 0x000e5158 0x00506b58 4   6    .UPX1   utf8    շ\aTu blocks=Armenian,Basic Latin
15694 0x000e518f 0x00506b8f 4   5    .UPX1   ascii   3pPR
15695 0x000e519b 0x00506b9b 5   6    .UPX1   ascii   XxZt,
15696 0x000e51d7 0x00506bd7 4   5    .UPX1   ascii   \n#bS
15697 0x000e5247 0x00506c47 5   6    .UPX1   ascii   PoTkL
15698 0x000e5287 0x00506c87 5   6    .UPX1   ascii   ,t%bf
15699 0x000e5296 0x00506c96 5   6    .UPX1   ascii   CI>Di
15700 0x000e5328 0x00506d28 9   12   .UPX1   utf8    莋\v\bwlC\\e( blocks=CJK Unified Ideographs,Basic Latin
15701 0x000e534a 0x00506d4a 8   9    .UPX1   ascii   l=\at]45}
15702 0x000e5357 0x00506d57 4   5    .UPX1   ascii   p}\m
15703 0x000e5369 0x00506d69 6   7    .UPX1   ascii   3Z4x%w
15704 0x000e5402 0x00506e02 4   5    .UPX1   ascii   \$ f
15705 0x000e542a 0x00506e2a 6   7    .UPX1   ascii   ?_L#$r
15706 0x000e5488 0x00506e88 4   5    .UPX1   ascii   [y3$
15707 0x000e54d5 0x00506ed5 4   5    .UPX1   ascii   \fM;
15708 0x000e54ef 0x00506eef 4   5    .UPX1   ascii   i21:
15709 0x000e54fc 0x00506efc 4   6    .UPX1   utf8    FʏGz blocks=Basic Latin,IPA Extensions
15710 0x000e5554 0x00506f54 4   5    .UPX1   ascii   {,xi
15711 0x000e5589 0x00506f89 4   6    .UPX1   utf8    1ɍd$ blocks=Basic Latin,Latin Extended-B
15712 0x000e55fd 0x00506ffd 5   6    .UPX1   ascii   T\bUF+
15713 0x000e560b 0x0050700b 5   6    .UPX1   ascii   u\nAI"
15714 0x000e5639 0x00507039 5   6    .UPX1   ascii   xu=4H
15715 0x000e5643 0x00507043 4   5    .UPX1   ascii   y6KM
15716 0x000e5656 0x00507056 7   8    .UPX1   ascii   ->\t+K&[
15717 0x000e566f 0x0050706f 4   7    .UPX1   utf8    샆[ r blocks=Hangul Syllables,Basic Latin
15718 0x000e56cd 0x005070cd 6   7    .UPX1   ascii   qIbXyX
15719 0x000e57d2 0x005071d2 4   5    .UPX1   ascii   {G/r
15720 0x000e57dc 0x005071dc 5   7    .UPX1   utf8    \ayPRҟ blocks=Basic Latin,Cyrillic
15721 0x000e5829 0x00507229 4   5    .UPX1   ascii   M\a"W
15722 0x000e585f 0x0050725f 4   7    .UPX1   utf8    xAh路 blocks=Basic Latin,CJK Compatibility Ideographs
15723 0x000e5896 0x00507296 15  16   .UPX1   ascii   ShellExecuteExA
15724 0x000e596a 0x0050736a 5   6    .UPX1   ascii   8Gt2[
15725 0x000e59c2 0x005073c2 7   8    .UPX1   ascii   \v3@XAW\b
15726 0x000e59d4 0x005073d4 4   5    .UPX1   ascii   >\&C
15727 0x000e59fc 0x005073fc 6   8    .UPX1   utf8    3@-YŌ= blocks=Basic Latin,Latin Extended-A
15728 0x000e5a42 0x00507442 4   5    .UPX1   ascii   LELM
15729 0x000e5a71 0x00507471 6   7    .UPX1   ascii   +r_7$[
15730 0x000e5ae7 0x005074e7 7   8    .UPX1   ascii   Mr\nyzij
15731 0x000e5b2a 0x0050752a 4   5    .UPX1   ascii   BK\b9
15732 0x000e5b3a 0x0050753a 4   6    .UPX1   utf8    uԛ8s blocks=Basic Latin,Cyrillic Supplement
15733 0x000e5b62 0x00507562 4   5    .UPX1   ascii   !.~i
15734 0x000e5baa 0x005075aa 4   6    .UPX1   utf8    1B{ь blocks=Basic Latin,Cyrillic
15735 0x000e5bd0 0x005075d0 4   5    .UPX1   ascii   \rHiz
15736 0x000e5c87 0x00507687 5   6    .UPX1   ascii   !4@\e[
15737 0x000e5cb9 0x005076b9 4   6    .UPX1   utf8    ht\a8
15738 0x000e5db8 0x005077b8 4   5    .UPX1   ascii   N+\e]
15739 0x000e5df0 0x005077f0 4   6    .UPX1   utf8    ,ʭ~& blocks=Basic Latin,IPA Extensions
15740 0x000e5e34 0x00507834 4   6    .UPX1   utf8    р?#` blocks=Cyrillic,Basic Latin
15741 0x000e5e95 0x00507895 5   7    .UPX1   utf8    NsJcɜ blocks=Basic Latin,IPA Extensions
15742 0x000e5ea7 0x005078a7 4   6    .UPX1   utf8    RԱy\f blocks=Basic Latin,Armenian
15743 0x000e5ed2 0x005078d2 4   7    .UPX1   utf8    ŇCΕd blocks=Latin Extended-A,Basic Latin,Greek and Coptic
15744 0x000e5ef8 0x005078f8 4   6    .UPX1   utf8    ͶG|/ blocks=Greek and Coptic,Basic Latin
15745 0x000e5f1d 0x0050791d 4   6    .UPX1   utf8    Kޓ1H blocks=Basic Latin,Thaana
15746 0x000e5f67 0x00507967 4   5    .UPX1   ascii   C{xA
15747 0x000e5f7a 0x0050797a 4   5    .UPX1   ascii   m.|D
15748 0x000e5f99 0x00507999 5   6    .UPX1   ascii   0af=T
15749 0x000e5fe3 0x005079e3 4   5    .UPX1   ascii   B\vHa
15750 0x000e5fe8 0x005079e8 5   6    .UPX1   ascii   %UN5>
15751 0x000e6008 0x00507a08 5   6    .UPX1   ascii   )}RIV
15752 0x000e60e8 0x00507ae8 5   7    .UPX1   utf8    iӍd$\b blocks=Basic Latin,Cyrillic
15753 0x000e6119 0x00507b19 4   5    .UPX1   ascii   D$\bI
15754 0x000e6140 0x00507b40 5   7    .UPX1   utf8    $С@]h blocks=Basic Latin,Cyrillic
15755 0x000e615e 0x00507b5e 4   6    .UPX1   utf8    ϋ}\bh blocks=Greek and Coptic,Basic Latin
15756 0x000e61c6 0x00507bc6 5   6    .UPX1   ascii   Mn|Dm
15757 0x000e6212 0x00507c12 5   6    .UPX1   ascii   T=:lQ
15758 0x000e6291 0x00507c91 4   5    .UPX1   ascii   qXfk
15759 0x000e62bb 0x00507cbb 4   5    .UPX1   ascii   BCB_
15760 0x000e62e1 0x00507ce1 4   5    .UPX1   ascii   fm_7
15761 0x000e6328 0x00507d28 6   7    .UPX1   ascii   U<IRVJ
15762 0x000e6359 0x00507d59 4   5    .UPX1   ascii   ay\bv
15763 0x000e6388 0x00507d88 4   5    .UPX1   ascii   %2Vg
15764 0x000e63ea 0x00507dea 6   7    .UPX1   ascii   anmb@c
15765 0x000e6441 0x00507e41 7   8    .UPX1   ascii   _h9W\=b
15766 0x000e644a 0x00507e4a 5   6    .UPX1   ascii   ;6+mp
15767 0x000e649d 0x00507e9d 5   6    .UPX1   ascii   ;AJO!
15768 0x000e64c2 0x00507ec2 4   5    .UPX1   ascii   I`aP
15769 0x000e64dd 0x00507edd 4   5    .UPX1   ascii   %05y
15770 0x000e64e4 0x00507ee4 6   7    .UPX1   ascii   (\r[+\bW
15771 0x000e650d 0x00507f0d 4   5    .UPX1   ascii   7"+4
15772 0x000e6536 0x00507f36 4   9    .UPX1   utf8    Qޚ豝ě blocks=Basic Latin,Thaana,CJK Unified Ideographs,Latin Extended-A
15773 0x000e6545 0x00507f45 5   6    .UPX1   ascii   >+\bEf
15774 0x000e6555 0x00507f55 4   5    .UPX1   ascii   E\atu
15775 0x000e65ad 0x00507fad 4   6    .UPX1   utf8    i>ˈA blocks=Basic Latin,Spacing Modifier Letters
15776 0x000e65ec 0x00507fec 5   7    .UPX1   utf8    ϋ|$\bf blocks=Greek and Coptic,Basic Latin
15777 0x000e65f9 0x00507ff9 5   6    .UPX1   ascii   h,NXD
15778 0x000e65ff 0x00507fff 4   5    .UPX1   ascii   \$0f
15779 0x000e6604 0x00508004 4   5    .UPX1   ascii   T$\bf
15780 0x000e660d 0x0050800d 5   7    .UPX1   utf8    ɋL$4h blocks=Latin Extended-B,Basic Latin
15781 0x000e6644 0x00508044 4   6    .UPX1   utf8    7DUʞ blocks=Basic Latin,IPA Extensions
15782 0x000e66a4 0x005080a4 4   5    .UPX1   ascii   \$@f
15783 0x000e66b7 0x005080b7 4   6    .UPX1   utf8    \vD$,
15784 0x000e673d 0x0050813d 5   6    .UPX1   ascii   IA:I^
15785 0x000e675f 0x0050815f 7   9    .UPX1   utf8    n'M\b1V֕ blocks=Basic Latin,Hebrew
15786 0x000e678d 0x0050818d 4   6    .UPX1   utf8    ˆ{`\b blocks=Spacing Modifier Letters,Basic Latin
15787 0x000e6793 0x00508193 7   10   .UPX1   utf8    Ԍ{XphCɈ blocks=Cyrillic Supplement,Basic Latin,Latin Extended-B
15788 0x000e67cf 0x005081cf 4   5    .UPX1   ascii   d90A
15789 0x000e67e1 0x005081e1 7   10   .UPX1   utf8    +ï/X]֛> blocks=Basic Latin,Latin-1 Supplement,Hebrew
15790 0x000e67f1 0x005081f1 5   6    .UPX1   ascii   \fctc`
15791 0x000e680a 0x0050820a 7   8    .UPX1   ascii   6[pVfTl
15792 0x000e6813 0x00508213 4   5    .UPX1   ascii   mL4r
15793 0x000e681e 0x0050821e 4   5    .UPX1   ascii   /cc}
15794 0x000e682e 0x0050822e 5   6    .UPX1   ascii   Z\tz7+
15795 0x000e6875 0x00508275 4   5    .UPX1   ascii   D$DW
15796 0x000e691b 0x0050831b 5   6    .UPX1   ascii   !o^Oe
15797 0x000e6998 0x00508398 5   6    .UPX1   ascii   +(1R4
15798 0x000e69a2 0x005083a2 4   5    .UPX1   ascii   `?a$
15799 0x000e69c6 0x005083c6 5   6    .UPX1   ascii   ^F5.l
15800 0x000e6a53 0x00508453 4   5    .UPX1   ascii   &Ez|
15801 0x000e6aac 0x005084ac 4   5    .UPX1   ascii   Xt\aT
15802 0x000e6b09 0x00508509 6   8    .UPX1   utf8    ڦR'4Ts blocks=Arabic,Basic Latin
15803 0x000e6b5a 0x0050855a 4   6    .UPX1   utf8    Ku\ff
15804 0x000e6b73 0x00508573 5   7    .UPX1   utf8    \t҈l$\b blocks=Basic Latin,Cyrillic
15805 0x000e6b90 0x00508590 6   7    .UPX1   ascii   \r&}>%2
15806 0x000e6c05 0x00508605 9   10   .UPX1   ascii   }UmR*`wng
15807 0x000e6c83 0x00508683 5   7    .UPX1   utf8    gν~Wo blocks=Basic Latin,Greek and Coptic
15808 0x000e6cef 0x005086ef 4   5    .UPX1   ascii   >D1V
15809 0x000e6d25 0x00508725 6   7    .UPX1   ascii   ~?\'4N
15810 0x000e6d79 0x00508779 4   5    .UPX1   ascii   =dKC
15811 0x000e6e40 0x00508840 4   5    .UPX1   ascii   h!xi
15812 0x000e6e66 0x00508866 5   6    .UPX1   ascii   90%}n
15813 0x000e6e79 0x00508879 5   7    .UPX1   utf8    \aTS״| blocks=Basic Latin,Hebrew
15814 0x000e6f1e 0x0050891e 4   5    .UPX1   ascii   $>Du
15815 0x000e6fa4 0x005089a4 4   5    .UPX1   ascii   3CP_
15816 0x000e6faa 0x005089aa 6   7    .UPX1   ascii   @wxVG>
15817 0x000e6fbb 0x005089bb 4   5    .UPX1   ascii   (27D
15818 0x000e7029 0x00508a29 5   7    .UPX1   utf8    QٴBAj blocks=Basic Latin,Arabic
15819 0x000e7036 0x00508a36 4   5    .UPX1   ascii   *J\r_
15820 0x000e7156 0x00508b56 4   5    .UPX1   ascii   S)+=
15821 0x000e716f 0x00508b6f 4   5    .UPX1   ascii   [|lL
15822 0x000e7181 0x00508b81 4   6    .UPX1   utf8    u!\nʹ blocks=Basic Latin,Spacing Modifier Letters
15823 0x000e7192 0x00508b92 6   8    .UPX1   utf8    \f]^bUϞ blocks=Basic Latin,Greek and Coptic
15824 0x000e71a0 0x00508ba0 9   10   .UPX1   ascii   BO\1~\bg-6
15825 0x000e7229 0x00508c29 4   5    .UPX1   ascii   Ljw&
15826 0x000e728e 0x00508c8e 4   6    .UPX1   utf8    ȋB\bP blocks=Latin Extended-B,Basic Latin
15827 0x000e72b9 0x00508cb9 5   7    .UPX1   utf8    \b9Ј4$ blocks=Basic Latin,Cyrillic
15828 0x000e735e 0x00508d5e 6   7    .UPX1   ascii   GetACP
15829 0x000e7398 0x00508d98 5   6    .UPX1   ascii   a#D>?
15830 0x000e73a8 0x00508da8 6   7    .UPX1   ascii   \t*yB!2
15831 0x000e73e7 0x00508de7 6   7    .UPX1   ascii   @J'94(
15832 0x000e741f 0x00508e1f 4   5    .UPX1   ascii   Dno^
15833 0x000e746a 0x00508e6a 5   8    .UPX1   utf8    ?賓YrV blocks=Basic Latin,CJK Compatibility Ideographs
15834 0x000e7571 0x00508f71 4   5    .UPX1   ascii   Nw\t~
15835 0x000e7589 0x00508f89 4   5    .UPX1   ascii   ;B7<
15836 0x000e759c 0x00508f9c 4   5    .UPX1   ascii   -Z2A
15837 0x000e75a5 0x00508fa5 4   5    .UPX1   ascii   {\b1}
15838 0x000e75c5 0x00508fc5 4   8    .UPX1   utf8    ěфݺ! blocks=Latin Extended-A,Cyrillic,Arabic Supplement,Basic Latin
15839 0x000e75eb 0x00508feb 4   5    .UPX1   ascii   LA<A
15840 0x000e7616 0x00509016 6   7    .UPX1   ascii   t$\fI`U
15841 0x000e7633 0x00509033 5   6    .UPX1   ascii   OgX/(
15842 0x000e7645 0x00509045 4   5    .UPX1   ascii   ^,_d
15843 0x000e7667 0x00509067 6   7    .UPX1   ascii   @;P-dM
15844 0x000e7682 0x00509082 9   12   .UPX1   utf8    _߲4\b{p\eCɶ blocks=Basic Latin,NKo,IPA Extensions
15845 0x000e76bd 0x005090bd 4   5    .UPX1   ascii   N5\nw
15846 0x000e76d1 0x005090d1 4   5    .UPX1   ascii   VuRt
15847 0x000e76f4 0x005090f4 4   5    .UPX1   ascii   `'m~
15848 0x000e78d2 0x005092d2 4   6    .UPX1   utf8    (UÆN blocks=Basic Latin,Latin-1 Supplement
15849 0x000e78db 0x005092db 5   6    .UPX1   ascii   DOs@c
15850 0x000e7907 0x00509307 4   5    .UPX1   ascii   LC6C
15851 0x000e7932 0x00509332 4   5    .UPX1   ascii   Do].
15852 0x000e794b 0x0050934b 7   9    .UPX1   utf8    <#Uhė0# blocks=Basic Latin,Latin Extended-A
15853 0x000e7961 0x00509361 4   5    .UPX1   ascii   D$(@
15854 0x000e798b 0x0050938b 4   5    .UPX1   ascii   t$,f
15855 0x000e799f 0x0050939f 11  12   .UPX1   ascii   ExitProcess
15856 0x000e79da 0x005093da 4   5    .UPX1   ascii   ~K?=
15857 0x000e79f6 0x005093f6 5   7    .UPX1   utf8    6fۤh+ blocks=Basic Latin,Arabic
15858 0x000e7a35 0x00509435 5   6    .UPX1   ascii   wYE\f+
15859 0x000e7a3b 0x0050943b 5   6    .UPX1   ascii   \fva';
15860 0x000e7a77 0x00509477 4   5    .UPX1   ascii   .N\tp
