[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
1796 0x000357c4 0x004371c4 5   12   .rdata  utf16le en-US
1797 0x000357d8 0x004371d8 5   12   .rdata  utf16le UTF-8
1798 0x000357e4 0x004371e4 15  32   .rdata  utf16le UTF-16LEUNICODE
1799 0x00035856 0x00437256 32  66   .rdata  utf16le Capi-ms-win-core-datetime-l1-1-1
1800 0x00035898 0x00437298 27  56   .rdata  utf16le api-ms-win-core-file-l1-2-2
1801 0x000358d0 0x004372d0 35  72   .rdata  utf16le api-ms-win-core-localization-l1-2-1
1802 0x00035918 0x00437318 44  90   .rdata  utf16le api-ms-win-core-localization-obsolete-l1-2-0
1803 0x00035978 0x00437378 37  76   .rdata  utf16le api-ms-win-core-processthreads-l1-1-2
1804 0x000359c4 0x004373c4 29  60   .rdata  utf16le api-ms-win-core-string-l1-1-0
1805 0x00035a00 0x00437400 30  62   .rdata  utf16le api-ms-win-core-sysinfo-l1-2-1
1806 0x00035a40 0x00437440 28  58   .rdata  utf16le api-ms-win-core-winrt-l1-1-0
1807 0x00035a7c 0x0043747c 29  60   .rdata  utf16le api-ms-win-core-xstate-l2-1-0
1808 0x00035ab8 0x004374b8 38  78   .rdata  utf16le api-ms-win-rtcore-ntuser-window-l1-1-0
1809 0x00035b08 0x00437508 42  86   .rdata  utf16le api-ms-win-security-systemfunctions-l1-1-0
1810 0x00035b60 0x00437560 34  70   .rdata  utf16le ext-ms-win-ntuser-dialogbox-l1-1-0
1811 0x00035ba8 0x004375a8 38  78   .rdata  utf16le ext-ms-win-ntuser-windowstation-l1-1-0
1812 0x00035bf8 0x004375f8 8   18   .rdata  utf16le advapi32
1813 0x00035c0c 0x0043760c 5   12   .rdata  utf16le ntdll
1814 0x00035c18 0x00437618 34  70   .rdata  utf16le api-ms-win-appmodel-runtime-l1-1-2
1815 0x00035c60 0x00437660 6   14   .rdata  utf16le user32
1816 0x00035c70 0x00437670 7   16   .rdata  utf16le ext-ms-
1817 0x00035c84 0x00437684 15  16   .rdata  ascii   AreFileApisANSI
1818 0x00035c9c 0x0043769c 15  16   .rdata  ascii   CompareStringEx
1819 0x00035cd4 0x004376d4 15  16   .rdata  ascii   GetDateFormatEx
1820 0x00035ce8 0x004376e8 30  31   .rdata  ascii   GetSystemTimePreciseAsFileTime
1821 0x00035d10 0x00437710 15  16   .rdata  ascii   GetTimeFormatEx
1822 0x00035d30 0x00437730 13  14   .rdata  ascii   LCMapStringEx
1823 0x00035d48 0x00437748 16  17   .rdata  ascii   LocaleNameToLCID
1824 0x00035d60 0x00437760 36  37   .rdata  ascii   AppPolicyGetProcessTerminationMethod
1825 0x00035e90 0x00437890 33  68   .rdata  utf16le          (((((                  H
1826 0x00036117 0x00437b17 7   8    .rdata  ascii   \a\b\t\n\v\f\r
1827 0x00036130 0x00437b30 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
1828 0x00036297 0x00437c97 7   8    .rdata  ascii   \a\b\t\n\v\f\r
1829 0x000362b0 0x00437cb0 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ABCDEFGHIJKLMNOPQRSTUVWXYZ{|}~
1830 0x00036392 0x00437d92 33  68   .rdata  utf16le          (((((                  H
1831 0x00036490 0x00437e90 34  70   .rdata  utf16le       (                          \b
1832 0x000365a2 0x00437fa2 6   14   .rdata  utf16le Cja-JP
1833 0x000365b0 0x00437fb0 5   12   .rdata  utf16le zh-CN
1834 0x000365bc 0x00437fbc 5   12   .rdata  utf16le ko-KR
1835 0x000365c8 0x00437fc8 5   12   .rdata  utf16le zh-TW
1836 0x0003667c 0x0043807c 5   6    .rdata  ascii   1#INF
1837 0x00036684 0x00438084 6   7    .rdata  ascii   1#QNAN
1838 0x0003668c 0x0043808c 6   7    .rdata  ascii   1#SNAN
1839 0x00036694 0x00438094 5   6    .rdata  ascii   1#IND
1840 0x00036dd8 0x004387d8 6   14   .rdata  utf16le zh-CHS
1841 0x00036fd0 0x004389d0 5   12   .rdata  utf16le ar-SA
1842 0x00036fdc 0x004389dc 5   12   .rdata  utf16le bg-BG
1843 0x00036fe8 0x004389e8 5   12   .rdata  utf16le ca-ES
1844 0x00036ff4 0x004389f4 5   12   .rdata  utf16le cs-CZ
1845 0x00037000 0x00438a00 5   12   .rdata  utf16le da-DK
1846 0x0003700c 0x00438a0c 5   12   .rdata  utf16le de-DE
1847 0x00037018 0x00438a18 5   12   .rdata  utf16le el-GR
1848 0x00037024 0x00438a24 5   12   .rdata  utf16le fi-FI
1849 0x00037030 0x00438a30 5   12   .rdata  utf16le fr-FR
1850 0x0003703c 0x00438a3c 5   12   .rdata  utf16le he-IL
1851 0x00037048 0x00438a48 5   12   .rdata  utf16le hu-HU
1852 0x00037054 0x00438a54 5   12   .rdata  utf16le is-IS
1853 0x00037060 0x00438a60 5   12   .rdata  utf16le it-IT
1854 0x0003706c 0x00438a6c 5   12   .rdata  utf16le nl-NL
1855 0x00037078 0x00438a78 5   12   .rdata  utf16le nb-NO
1856 0x00037084 0x00438a84 5   12   .rdata  utf16le pl-PL
1857 0x00037090 0x00438a90 5   12   .rdata  utf16le pt-BR
1858 0x0003709c 0x00438a9c 5   12   .rdata  utf16le ro-RO
1859 0x000370a8 0x00438aa8 5   12   .rdata  utf16le ru-RU
1860 0x000370b4 0x00438ab4 5   12   .rdata  utf16le hr-HR
1861 0x000370c0 0x00438ac0 5   12   .rdata  utf16le sk-SK
1862 0x000370cc 0x00438acc 5   12   .rdata  utf16le sq-AL
1863 0x000370d8 0x00438ad8 5   12   .rdata  utf16le sv-SE
1864 0x000370e4 0x00438ae4 5   12   .rdata  utf16le th-TH
1865 0x000370f0 0x00438af0 5   12   .rdata  utf16le tr-TR
1866 0x000370fc 0x00438afc 5   12   .rdata  utf16le ur-PK
1867 0x00037108 0x00438b08 5   12   .rdata  utf16le id-ID
1868 0x00037114 0x00438b14 5   12   .rdata  utf16le uk-UA
1869 0x00037120 0x00438b20 5   12   .rdata  utf16le be-BY
1870 0x0003712c 0x00438b2c 5   12   .rdata  utf16le sl-SI
1871 0x00037138 0x00438b38 5   12   .rdata  utf16le et-EE
1872 0x00037144 0x00438b44 5   12   .rdata  utf16le lv-LV
1873 0x00037150 0x00438b50 5   12   .rdata  utf16le lt-LT
1874 0x0003715c 0x00438b5c 5   12   .rdata  utf16le fa-IR
1875 0x00037168 0x00438b68 5   12   .rdata  utf16le vi-VN
1876 0x00037174 0x00438b74 5   12   .rdata  utf16le hy-AM
1877 0x00037180 0x00438b80 10  22   .rdata  utf16le az-AZ-Latn
1878 0x00037198 0x00438b98 5   12   .rdata  utf16le eu-ES
1879 0x000371a4 0x00438ba4 5   12   .rdata  utf16le mk-MK
1880 0x000371b0 0x00438bb0 5   12   .rdata  utf16le tn-ZA
1881 0x000371bc 0x00438bbc 5   12   .rdata  utf16le xh-ZA
1882 0x000371c8 0x00438bc8 5   12   .rdata  utf16le zu-ZA
1883 0x000371d4 0x00438bd4 5   12   .rdata  utf16le af-ZA
1884 0x000371e0 0x00438be0 5   12   .rdata  utf16le ka-GE
1885 0x000371ec 0x00438bec 5   12   .rdata  utf16le fo-FO
1886 0x000371f8 0x00438bf8 5   12   .rdata  utf16le hi-IN
1887 0x00037204 0x00438c04 5   12   .rdata  utf16le mt-MT
1888 0x00037210 0x00438c10 5   12   .rdata  utf16le se-NO
1889 0x0003721c 0x00438c1c 5   12   .rdata  utf16le ms-MY
1890 0x00037228 0x00438c28 5   12   .rdata  utf16le kk-KZ
1891 0x00037234 0x00438c34 5   12   .rdata  utf16le ky-KG
1892 0x00037240 0x00438c40 5   12   .rdata  utf16le sw-KE
1893 0x0003724c 0x00438c4c 10  22   .rdata  utf16le uz-UZ-Latn
1894 0x00037264 0x00438c64 5   12   .rdata  utf16le tt-RU
1895 0x00037270 0x00438c70 5   12   .rdata  utf16le bn-IN
1896 0x0003727c 0x00438c7c 5   12   .rdata  utf16le pa-IN
1897 0x00037288 0x00438c88 5   12   .rdata  utf16le gu-IN
1898 0x00037294 0x00438c94 5   12   .rdata  utf16le ta-IN
1899 0x000372a0 0x00438ca0 5   12   .rdata  utf16le te-IN
1900 0x000372ac 0x00438cac 5   12   .rdata  utf16le kn-IN
1901 0x000372b8 0x00438cb8 5   12   .rdata  utf16le ml-IN
1902 0x000372c4 0x00438cc4 5   12   .rdata  utf16le mr-IN
1903 0x000372d0 0x00438cd0 5   12   .rdata  utf16le sa-IN
1904 0x000372dc 0x00438cdc 5   12   .rdata  utf16le mn-MN
1905 0x000372e8 0x00438ce8 5   12   .rdata  utf16le cy-GB
1906 0x000372f4 0x00438cf4 5   12   .rdata  utf16le gl-ES
1907 0x00037300 0x00438d00 6   14   .rdata  utf16le kok-IN
1908 0x00037310 0x00438d10 6   14   .rdata  utf16le syr-SY
1909 0x00037320 0x00438d20 6   14   .rdata  utf16le div-MV
1910 0x00037330 0x00438d30 6   14   .rdata  utf16le quz-BO
1911 0x00037340 0x00438d40 5   12   .rdata  utf16le ns-ZA
1912 0x0003734c 0x00438d4c 5   12   .rdata  utf16le mi-NZ
1913 0x00037358 0x00438d58 5   12   .rdata  utf16le ar-IQ
1914 0x00037364 0x00438d64 5   12   .rdata  utf16le de-CH
1915 0x00037370 0x00438d70 5   12   .rdata  utf16le en-GB
1916 0x0003737c 0x00438d7c 5   12   .rdata  utf16le es-MX
1917 0x00037388 0x00438d88 5   12   .rdata  utf16le fr-BE
1918 0x00037394 0x00438d94 5   12   .rdata  utf16le it-CH
1919 0x000373a0 0x00438da0 5   12   .rdata  utf16le nl-BE
1920 0x000373ac 0x00438dac 5   12   .rdata  utf16le nn-NO
1921 0x000373b8 0x00438db8 5   12   .rdata  utf16le pt-PT
1922 0x000373c4 0x00438dc4 10  22   .rdata  utf16le sr-SP-Latn
1923 0x000373dc 0x00438ddc 5   12   .rdata  utf16le sv-FI
1924 0x000373e8 0x00438de8 10  22   .rdata  utf16le az-AZ-Cyrl
1925 0x00037400 0x00438e00 5   12   .rdata  utf16le se-SE
1926 0x0003740c 0x00438e0c 5   12   .rdata  utf16le ms-BN
1927 0x00037418 0x00438e18 10  22   .rdata  utf16le uz-UZ-Cyrl
1928 0x00037430 0x00438e30 6   14   .rdata  utf16le quz-EC
1929 0x00037440 0x00438e40 5   12   .rdata  utf16le ar-EG
1930 0x0003744c 0x00438e4c 5   12   .rdata  utf16le zh-HK
1931 0x00037458 0x00438e58 5   12   .rdata  utf16le de-AT
1932 0x00037464 0x00438e64 5   12   .rdata  utf16le en-AU
1933 0x00037470 0x00438e70 5   12   .rdata  utf16le es-ES
1934 0x0003747c 0x00438e7c 5   12   .rdata  utf16le fr-CA
1935 0x00037488 0x00438e88 10  22   .rdata  utf16le sr-SP-Cyrl
1936 0x000374a0 0x00438ea0 5   12   .rdata  utf16le se-FI
1937 0x000374ac 0x00438eac 6   14   .rdata  utf16le quz-PE
1938 0x000374bc 0x00438ebc 5   12   .rdata  utf16le ar-LY
1939 0x000374c8 0x00438ec8 5   12   .rdata  utf16le zh-SG
1940 0x000374d4 0x00438ed4 5   12   .rdata  utf16le de-LU
1941 0x000374e0 0x00438ee0 5   12   .rdata  utf16le en-CA
1942 0x000374ec 0x00438eec 5   12   .rdata  utf16le es-GT
1943 0x000374f8 0x00438ef8 5   12   .rdata  utf16le fr-CH
1944 0x00037504 0x00438f04 5   12   .rdata  utf16le hr-BA
1945 0x00037510 0x00438f10 6   14   .rdata  utf16le smj-NO
1946 0x00037520 0x00438f20 5   12   .rdata  utf16le ar-DZ
1947 0x0003752c 0x00438f2c 5   12   .rdata  utf16le zh-MO
1948 0x00037538 0x00438f38 5   12   .rdata  utf16le de-LI
1949 0x00037544 0x00438f44 5   12   .rdata  utf16le en-NZ
1950 0x00037550 0x00438f50 5   12   .rdata  utf16le es-CR
1951 0x0003755c 0x00438f5c 5   12   .rdata  utf16le fr-LU
1952 0x00037568 0x00438f68 10  22   .rdata  utf16le bs-BA-Latn
1953 0x00037580 0x00438f80 6   14   .rdata  utf16le smj-SE
1954 0x00037590 0x00438f90 5   12   .rdata  utf16le ar-MA
1955 0x0003759c 0x00438f9c 5   12   .rdata  utf16le en-IE
1956 0x000375a8 0x00438fa8 5   12   .rdata  utf16le es-PA
1957 0x000375b4 0x00438fb4 5   12   .rdata  utf16le fr-MC
1958 0x000375c0 0x00438fc0 10  22   .rdata  utf16le sr-BA-Latn
1959 0x000375d8 0x00438fd8 6   14   .rdata  utf16le sma-NO
1960 0x000375e8 0x00438fe8 5   12   .rdata  utf16le ar-TN
1961 0x000375f4 0x00438ff4 5   12   .rdata  utf16le en-ZA
1962 0x00037600 0x00439000 5   12   .rdata  utf16le es-DO
1963 0x0003760c 0x0043900c 10  22   .rdata  utf16le sr-BA-Cyrl
1964 0x00037624 0x00439024 6   14   .rdata  utf16le sma-SE
1965 0x00037634 0x00439034 5   12   .rdata  utf16le ar-OM
1966 0x00037640 0x00439040 5   12   .rdata  utf16le en-JM
1967 0x0003764c 0x0043904c 5   12   .rdata  utf16le es-VE
1968 0x00037658 0x00439058 6   14   .rdata  utf16le sms-FI
1969 0x00037668 0x00439068 5   12   .rdata  utf16le ar-YE
1970 0x00037674 0x00439074 5   12   .rdata  utf16le en-CB
1971 0x00037680 0x00439080 5   12   .rdata  utf16le es-CO
1972 0x0003768c 0x0043908c 6   14   .rdata  utf16le smn-FI
1973 0x0003769c 0x0043909c 5   12   .rdata  utf16le ar-SY
1974 0x000376a8 0x004390a8 5   12   .rdata  utf16le en-BZ
1975 0x000376b4 0x004390b4 5   12   .rdata  utf16le es-PE
1976 0x000376c0 0x004390c0 5   12   .rdata  utf16le ar-JO
1977 0x000376cc 0x004390cc 5   12   .rdata  utf16le en-TT
1978 0x000376d8 0x004390d8 5   12   .rdata  utf16le es-AR
1979 0x000376e4 0x004390e4 5   12   .rdata  utf16le ar-LB
1980 0x000376f0 0x004390f0 5   12   .rdata  utf16le en-ZW
1981 0x000376fc 0x004390fc 5   12   .rdata  utf16le es-EC
1982 0x00037708 0x00439108 5   12   .rdata  utf16le ar-KW
1983 0x00037714 0x00439114 5   12   .rdata  utf16le en-PH
1984 0x00037720 0x00439120 5   12   .rdata  utf16le es-CL
1985 0x0003772c 0x0043912c 5   12   .rdata  utf16le ar-AE
1986 0x00037738 0x00439138 5   12   .rdata  utf16le es-UY
1987 0x00037744 0x00439144 5   12   .rdata  utf16le ar-BH
1988 0x00037750 0x00439150 5   12   .rdata  utf16le es-PY
1989 0x0003775c 0x0043915c 5   12   .rdata  utf16le ar-QA
1990 0x00037768 0x00439168 5   12   .rdata  utf16le es-BO
1991 0x00037774 0x00439174 5   12   .rdata  utf16le es-SV
1992 0x00037780 0x00439180 5   12   .rdata  utf16le es-HN
1993 0x0003778c 0x0043918c 5   12   .rdata  utf16le es-NI
1994 0x00037798 0x00439198 5   12   .rdata  utf16le es-PR
1995 0x000377a4 0x004391a4 6   14   .rdata  utf16le zh-CHT
1996 0x00037eec 0x004398ec 5   12   .rdata  utf16le ar-ae
1997 0x00037ef8 0x004398f8 5   12   .rdata  utf16le ar-bh
1998 0x00037f04 0x00439904 5   12   .rdata  utf16le ar-dz
1999 0x00037f10 0x00439910 5   12   .rdata  utf16le ar-eg
2000 0x00037f1c 0x0043991c 5   12   .rdata  utf16le ar-iq
2001 0x00037f28 0x00439928 5   12   .rdata  utf16le ar-jo
2002 0x00037f34 0x00439934 5   12   .rdata  utf16le ar-kw
2003 0x00037f40 0x00439940 5   12   .rdata  utf16le ar-lb
2004 0x00037f4c 0x0043994c 5   12   .rdata  utf16le ar-ly
2005 0x00037f58 0x00439958 5   12   .rdata  utf16le ar-ma
2006 0x00037f64 0x00439964 5   12   .rdata  utf16le ar-om
2007 0x00037f70 0x00439970 5   12   .rdata  utf16le ar-qa
2008 0x00037f7c 0x0043997c 5   12   .rdata  utf16le ar-sa
2009 0x00037f88 0x00439988 5   12   .rdata  utf16le ar-sy
2010 0x00037f94 0x00439994 5   12   .rdata  utf16le ar-tn
2011 0x00037fa0 0x004399a0 5   12   .rdata  utf16le ar-ye
2012 0x00037fac 0x004399ac 10  22   .rdata  utf16le az-az-cyrl
2013 0x00037fc4 0x004399c4 10  22   .rdata  utf16le az-az-latn
2014 0x00037fdc 0x004399dc 5   12   .rdata  utf16le be-by
2015 0x00037fe8 0x004399e8 5   12   .rdata  utf16le bg-bg
2016 0x00037ff4 0x004399f4 5   12   .rdata  utf16le bn-in
2017 0x00038000 0x00439a00 10  22   .rdata  utf16le bs-ba-latn
2018 0x00038018 0x00439a18 5   12   .rdata  utf16le ca-es
2019 0x00038024 0x00439a24 5   12   .rdata  utf16le cs-cz
2020 0x00038030 0x00439a30 5   12   .rdata  utf16le cy-gb
2021 0x0003803c 0x00439a3c 5   12   .rdata  utf16le da-dk
2022 0x00038048 0x00439a48 5   12   .rdata  utf16le de-at
2023 0x00038054 0x00439a54 5   12   .rdata  utf16le de-ch
2024 0x00038060 0x00439a60 5   12   .rdata  utf16le de-de
2025 0x0003806c 0x00439a6c 5   12   .rdata  utf16le de-li
2026 0x00038078 0x00439a78 5   12   .rdata  utf16le de-lu
2027 0x00038084 0x00439a84 6   14   .rdata  utf16le div-mv
2028 0x00038094 0x00439a94 5   12   .rdata  utf16le el-gr
2029 0x000380a0 0x00439aa0 5   12   .rdata  utf16le en-au
2030 0x000380ac 0x00439aac 5   12   .rdata  utf16le en-bz
2031 0x000380b8 0x00439ab8 5   12   .rdata  utf16le en-ca
2032 0x000380c4 0x00439ac4 5   12   .rdata  utf16le en-cb
2033 0x000380d0 0x00439ad0 5   12   .rdata  utf16le en-gb
2034 0x000380dc 0x00439adc 5   12   .rdata  utf16le en-ie
2035 0x000380e8 0x00439ae8 5   12   .rdata  utf16le en-jm
2036 0x000380f4 0x00439af4 5   12   .rdata  utf16le en-nz
2037 0x00038100 0x00439b00 5   12   .rdata  utf16le en-ph
2038 0x0003810c 0x00439b0c 5   12   .rdata  utf16le en-tt
2039 0x00038118 0x00439b18 5   12   .rdata  utf16le en-us
2040 0x00038124 0x00439b24 5   12   .rdata  utf16le en-za
2041 0x00038130 0x00439b30 5   12   .rdata  utf16le en-zw
2042 0x0003813c 0x00439b3c 5   12   .rdata  utf16le es-ar
2043 0x00038148 0x00439b48 5   12   .rdata  utf16le es-bo
2044 0x00038154 0x00439b54 5   12   .rdata  utf16le es-cl
2045 0x00038160 0x00439b60 5   12   .rdata  utf16le es-co
2046 0x0003816c 0x00439b6c 5   12   .rdata  utf16le es-cr
2047 0x00038178 0x00439b78 5   12   .rdata  utf16le es-do
2048 0x00038184 0x00439b84 5   12   .rdata  utf16le es-ec
2049 0x00038190 0x00439b90 5   12   .rdata  utf16le es-es
2050 0x0003819c 0x00439b9c 5   12   .rdata  utf16le es-gt
2051 0x000381a8 0x00439ba8 5   12   .rdata  utf16le es-hn
2052 0x000381b4 0x00439bb4 5   12   .rdata  utf16le es-mx
2053 0x000381c0 0x00439bc0 5   12   .rdata  utf16le es-ni
2054 0x000381cc 0x00439bcc 5   12   .rdata  utf16le es-pa
2055 0x000381d8 0x00439bd8 5   12   .rdata  utf16le es-pe
2056 0x000381e4 0x00439be4 5   12   .rdata  utf16le es-pr
2057 0x000381f0 0x00439bf0 5   12   .rdata  utf16le es-py
2058 0x000381fc 0x00439bfc 5   12   .rdata  utf16le es-sv
2059 0x00038208 0x00439c08 5   12   .rdata  utf16le es-uy
2060 0x00038214 0x00439c14 5   12   .rdata  utf16le es-ve
2061 0x00038220 0x00439c20 5   12   .rdata  utf16le et-ee
2062 0x0003822c 0x00439c2c 5   12   .rdata  utf16le eu-es
2063 0x00038238 0x00439c38 5   12   .rdata  utf16le fa-ir
2064 0x00038244 0x00439c44 5   12   .rdata  utf16le fi-fi
2065 0x00038250 0x00439c50 5   12   .rdata  utf16le fo-fo
2066 0x0003825c 0x00439c5c 5   12   .rdata  utf16le fr-be
2067 0x00038268 0x00439c68 5   12   .rdata  utf16le fr-ca
2068 0x00038274 0x00439c74 5   12   .rdata  utf16le fr-ch
2069 0x00038280 0x00439c80 5   12   .rdata  utf16le fr-fr
2070 0x0003828c 0x00439c8c 5   12   .rdata  utf16le fr-lu
2071 0x00038298 0x00439c98 5   12   .rdata  utf16le fr-mc
2072 0x000382a4 0x00439ca4 5   12   .rdata  utf16le gl-es
2073 0x000382b0 0x00439cb0 5   12   .rdata  utf16le gu-in
2074 0x000382bc 0x00439cbc 5   12   .rdata  utf16le he-il
2075 0x000382c8 0x00439cc8 5   12   .rdata  utf16le hi-in
2076 0x000382d4 0x00439cd4 5   12   .rdata  utf16le hr-ba
2077 0x000382e0 0x00439ce0 5   12   .rdata  utf16le hr-hr
2078 0x000382ec 0x00439cec 5   12   .rdata  utf16le hu-hu
2079 0x000382f8 0x00439cf8 5   12   .rdata  utf16le hy-am
2080 0x00038304 0x00439d04 5   12   .rdata  utf16le id-id
2081 0x00038310 0x00439d10 5   12   .rdata  utf16le is-is
2082 0x0003831c 0x00439d1c 5   12   .rdata  utf16le it-ch
2083 0x00038328 0x00439d28 5   12   .rdata  utf16le it-it
2084 0x00038334 0x00439d34 5   12   .rdata  utf16le ja-jp
2085 0x00038340 0x00439d40 5   12   .rdata  utf16le ka-ge
2086 0x0003834c 0x00439d4c 5   12   .rdata  utf16le kk-kz
2087 0x00038358 0x00439d58 5   12   .rdata  utf16le kn-in
2088 0x00038364 0x00439d64 6   14   .rdata  utf16le kok-in
2089 0x00038374 0x00439d74 5   12   .rdata  utf16le ko-kr
2090 0x00038380 0x00439d80 5   12   .rdata  utf16le ky-kg
2091 0x0003838c 0x00439d8c 5   12   .rdata  utf16le lt-lt
2092 0x00038398 0x00439d98 5   12   .rdata  utf16le lv-lv
2093 0x000383a4 0x00439da4 5   12   .rdata  utf16le mi-nz
2094 0x000383b0 0x00439db0 5   12   .rdata  utf16le mk-mk
2095 0x000383bc 0x00439dbc 5   12   .rdata  utf16le ml-in
2096 0x000383c8 0x00439dc8 5   12   .rdata  utf16le mn-mn
2097 0x000383d4 0x00439dd4 5   12   .rdata  utf16le mr-in
2098 0x000383e0 0x00439de0 5   12   .rdata  utf16le ms-bn
2099 0x000383ec 0x00439dec 5   12   .rdata  utf16le ms-my
2100 0x000383f8 0x00439df8 5   12   .rdata  utf16le mt-mt
2101 0x00038404 0x00439e04 5   12   .rdata  utf16le nb-no
2102 0x00038410 0x00439e10 5   12   .rdata  utf16le nl-be
2103 0x0003841c 0x00439e1c 5   12   .rdata  utf16le nl-nl
2104 0x00038428 0x00439e28 5   12   .rdata  utf16le nn-no
2105 0x00038434 0x00439e34 5   12   .rdata  utf16le ns-za
2106 0x00038440 0x00439e40 5   12   .rdata  utf16le pa-in
2107 0x0003844c 0x00439e4c 5   12   .rdata  utf16le pl-pl
2108 0x00038458 0x00439e58 5   12   .rdata  utf16le pt-br
2109 0x00038464 0x00439e64 5   12   .rdata  utf16le pt-pt
2110 0x00038470 0x00439e70 6   14   .rdata  utf16le quz-bo
2111 0x00038480 0x00439e80 6   14   .rdata  utf16le quz-ec
2112 0x00038490 0x00439e90 6   14   .rdata  utf16le quz-pe
2113 0x000384a0 0x00439ea0 5   12   .rdata  utf16le ro-ro
2114 0x000384ac 0x00439eac 5   12   .rdata  utf16le ru-ru
2115 0x000384b8 0x00439eb8 5   12   .rdata  utf16le sa-in
2116 0x000384c4 0x00439ec4 5   12   .rdata  utf16le se-fi
2117 0x000384d0 0x00439ed0 5   12   .rdata  utf16le se-no
2118 0x000384dc 0x00439edc 5   12   .rdata  utf16le se-se
2119 0x000384e8 0x00439ee8 5   12   .rdata  utf16le sk-sk
2120 0x000384f4 0x00439ef4 5   12   .rdata  utf16le sl-si
2121 0x00038500 0x00439f00 6   14   .rdata  utf16le sma-no
2122 0x00038510 0x00439f10 6   14   .rdata  utf16le sma-se
2123 0x00038520 0x00439f20 6   14   .rdata  utf16le smj-no
2124 0x00038530 0x00439f30 6   14   .rdata  utf16le smj-se
2125 0x00038540 0x00439f40 6   14   .rdata  utf16le smn-fi
2126 0x00038550 0x00439f50 6   14   .rdata  utf16le sms-fi
2127 0x00038560 0x00439f60 5   12   .rdata  utf16le sq-al
2128 0x0003856c 0x00439f6c 10  22   .rdata  utf16le sr-ba-cyrl
2129 0x00038584 0x00439f84 10  22   .rdata  utf16le sr-ba-latn
2130 0x0003859c 0x00439f9c 10  22   .rdata  utf16le sr-sp-cyrl
2131 0x000385b4 0x00439fb4 10  22   .rdata  utf16le sr-sp-latn
2132 0x000385cc 0x00439fcc 5   12   .rdata  utf16le sv-fi
2133 0x000385d8 0x00439fd8 5   12   .rdata  utf16le sv-se
2134 0x000385e4 0x00439fe4 5   12   .rdata  utf16le sw-ke
2135 0x000385f0 0x00439ff0 6   14   .rdata  utf16le syr-sy
2136 0x00038600 0x0043a000 5   12   .rdata  utf16le ta-in
2137 0x0003860c 0x0043a00c 5   12   .rdata  utf16le te-in
2138 0x00038618 0x0043a018 5   12   .rdata  utf16le th-th
2139 0x00038624 0x0043a024 5   12   .rdata  utf16le tn-za
2140 0x00038630 0x0043a030 5   12   .rdata  utf16le tr-tr
2141 0x0003863c 0x0043a03c 5   12   .rdata  utf16le tt-ru
2142 0x00038648 0x0043a048 5   12   .rdata  utf16le uk-ua
2143 0x00038654 0x0043a054 5   12   .rdata  utf16le ur-pk
2144 0x00038660 0x0043a060 10  22   .rdata  utf16le uz-uz-cyrl
2145 0x00038678 0x0043a078 10  22   .rdata  utf16le uz-uz-latn
