[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000099 0x00000099 4   6            utf8    K}80
2     0x000000a1 0x000000a1 4   6            utf8    K|8R
3     0x000000d7 0x000000d7 5   8            utf8    8؉q8K blocks=Basic Latin,Arabic
4     0x000000ef 0x000000ef 6   8            utf8    8RichJ
5     0x000001f8 0x000001f8 5   6            ascii   .text
6     0x0000021f 0x0000021f 7   8            ascii   `.rdata
7     0x00000247 0x00000247 6   7            ascii   @.data
8     0x00000270 0x00000270 6   7            ascii   .gfids
9     0x00000297 0x00000297 6   7            ascii   @.UPX0
10    0x000002c0 0x000002c0 4   5            ascii   .tls
11    0x000002e8 0x000002e8 5   6            ascii   .UPX1
12    0x00000310 0x00000310 6   7            ascii   .reloc
13    0x00000337 0x00000337 6   7            ascii   @.rsrc
1749  0x0001791f 0x0043a31f 4   5    .UPX1   ascii   }N5:
1750  0x0001792f 0x0043a32f 5   6    .UPX1   ascii   #"a>=
1751  0x00017952 0x0043a352 4   5    .UPX1   ascii   !_!9
1752  0x0001796d 0x0043a36d 4   5    .UPX1   ascii   N=\n2
1753  0x00017999 0x0043a399 8   9    .UPX1   ascii   Fn[KX\b^#
1754  0x00017a48 0x0043a448 4   5    .UPX1   ascii   D$(;
1755  0x00017a5d 0x0043a45d 4   6    .UPX1   utf8    \rѠ\aB blocks=Basic Latin,Cyrillic
1756  0x00017ae7 0x0043a4e7 6   8    .UPX1   utf8    \v@d\adΙ blocks=Basic Latin,Greek and Coptic
1757  0x00017b1a 0x0043a51a 4   5    .UPX1   ascii   \t\rnQ
1758  0x00017b4b 0x0043a54b 4   5    .UPX1   ascii   \aBQ$
1759  0x00017b76 0x0043a576 4   6    .UPX1   utf8    ~͟\r! blocks=Basic Latin,Combining Diacritical Marks
1760  0x00017c2d 0x0043a62d 4   5    .UPX1   ascii   mFTA
1761  0x00017c3a 0x0043a63a 6   7    .UPX1   ascii   ^$b\t\tK
1762  0x00017c4c 0x0043a64c 4   5    .UPX1   ascii   r+0b
1763  0x00017c51 0x0043a651 9   11   .UPX1   utf8    Jv7DeŨ~Uv blocks=Basic Latin,Latin Extended-A
1764  0x00017ca3 0x0043a6a3 5   6    .UPX1   ascii   \x\v0M
1765  0x00017caf 0x0043a6af 5   6    .UPX1   ascii   -lIPi
1766  0x00017d04 0x0043a704 10  11   .UPX1   ascii   USER32.dll
1767  0x00017d3d 0x0043a73d 5   6    .UPX1   ascii   $51~t
1768  0x00017d60 0x0043a760 4   5    .UPX1   ascii   q`ML
1769  0x00017d6a 0x0043a76a 4   5    .UPX1   ascii   >e^C
1770  0x00017d75 0x0043a775 4   5    .UPX1   ascii   Pk;L
1771  0x00017d7e 0x0043a77e 5   6    .UPX1   ascii   I\ttE\
1772  0x00017e7c 0x0043a87c 4   5    .UPX1   ascii   \aB)5
1773  0x00017e96 0x0043a896 5   6    .UPX1   ascii   my|R(
1774  0x00017edf 0x0043a8df 5   7    .UPX1   utf8    xC0Aө blocks=Basic Latin,Cyrillic
1775  0x00017ef0 0x0043a8f0 4   5    .UPX1   ascii   &WK 
1776  0x00017f09 0x0043a909 4   5    .UPX1   ascii   7nk?
1777  0x00017f12 0x0043a912 5   6    .UPX1   ascii   s`6'n
1778  0x00017f19 0x0043a919 4   5    .UPX1   ascii   5sj*
1779  0x00017f24 0x0043a924 4   5    .UPX1   ascii   K1ZA
1780  0x00017f32 0x0043a932 4   5    .UPX1   ascii   mZ,\t
1781  0x00017f45 0x0043a945 5   6    .UPX1   ascii   \eFo?3
1782  0x00017f62 0x0043a962 4   5    .UPX1   ascii   \tD%\a
1783  0x00017fb6 0x0043a9b6 5   7    .UPX1   utf8    }}Nשc blocks=Basic Latin,Hebrew
1784  0x00017fc7 0x0043a9c7 4   5    .UPX1   ascii   A\v*\b
1785  0x00017ffb 0x0043a9fb 10  11   .UPX1   ascii   LocalAlloc
1786  0x0001801d 0x0043aa1d 4   5    .UPX1   ascii   \aBVJ
1787  0x00018048 0x0043aa48 4   5    .UPX1   ascii   d5<-
1788  0x00018053 0x0043aa53 6   7    .UPX1   ascii   .uZ1BY
1789  0x000180cd 0x0043aacd 6   7    .UPX1   ascii   DS|\e8g
1790  0x00018102 0x0043ab02 4   5    .UPX1   ascii   \n;2$
1791  0x0001812c 0x0043ab2c 6   7    .UPX1   ascii   \aB7teL
1792  0x00018134 0x0043ab34 8   9    .UPX1   ascii   5E2p/?T6
1793  0x00018175 0x0043ab75 4   5    .UPX1   ascii   ggyu
1794  0x0001819d 0x0043ab9d 4   5    .UPX1   ascii   2CbW
1795  0x000181e8 0x0043abe8 9   11   .UPX1   utf8    jw0ܯ\aB)\e blocks=Basic Latin,Syriac
1796  0x000181f3 0x0043abf3 6   7    .UPX1   ascii   AxA 1A
1797  0x000181fb 0x0043abfb 9   10   .UPX1   ascii   \t`ihAIbQv
1798  0x00018235 0x0043ac35 4   6    .UPX1   utf8    Vp~ȁ blocks=Basic Latin,Latin Extended-B
1799  0x0001829e 0x0043ac9e 4   5    .UPX1   ascii   kG\fI
1800  0x000182a5 0x0043aca5 5   9    .UPX1   utf8    (4ڮϬӯ blocks=Basic Latin,Arabic,Greek and Coptic,Cyrillic
1801  0x000182ae 0x0043acae 6   8    .UPX1   utf8    LTc`:Q
1802  0x000182fe 0x0043acfe 4   5    .UPX1   ascii   L$\f`
1803  0x0001832c 0x0043ad2c 6   9    .UPX1   utf8    ˫#1ҳH@ blocks=Spacing Modifier Letters,Basic Latin,Cyrillic
1804  0x0001836b 0x0043ad6b 4   5    .UPX1   ascii   3i\e;
1805  0x000183b1 0x0043adb1 4   7    .UPX1   utf8    h䏰/x blocks=Basic Latin,CJK Unified Ideographs Extension A
1806  0x000183e7 0x0043ade7 4   5    .UPX1   ascii   i@\be
1807  0x00018408 0x0043ae08 4   5    .UPX1   ascii   e!)A
1808  0x00018458 0x0043ae58 4   5    .UPX1   ascii   M :7
1809  0x00018476 0x0043ae76 4   6    .UPX1   utf8    ۰+@1 blocks=Arabic,Basic Latin
1810  0x0001848f 0x0043ae8f 6   7    .UPX1   ascii   sPX`hp
1811  0x0001849c 0x0043ae9c 6   7    .UPX1   ascii   AI0QYa
1812  0x000184ad 0x0043aead 5   6    .UPX1   ascii   :BJRZ
1813  0x000184bf 0x0043aebf 5   6    .UPX1   ascii   ;CKS[
1814  0x000184d1 0x0043aed1 5   6    .UPX1   ascii   4<DLT
1815  0x000184d7 0x0043aed7 4   5    .UPX1   ascii   \dlt
1816  0x000184e9 0x0043aee9 6   7    .UPX1   ascii   MU]emu
1817  0x000184fb 0x0043aefb 8   9    .UPX1   ascii   >FNV^fnv
1818  0x0001850f 0x0043af0f 6   7    .UPX1   ascii   /7?GOW
1819  0x00018516 0x0043af16 5   6    .UPX1   ascii   _gowf
1820  0x00018522 0x0043af22 9   10   .UPX1   ascii   fo(@ V^;2
1821  0x0001853a 0x0043af3a 4   6    .UPX1   utf8    *۪+8 blocks=Basic Latin,Arabic
1822  0x00018557 0x0043af57 6   7    .UPX1   ascii   /~$v&n
1823  0x000185b3 0x0043afb3 9   15   .UPX1   utf8    mا鼸ŭlV'(\a blocks=Basic Latin,Arabic,CJK Unified Ideographs,Latin Extended-A
1824  0x000185c8 0x0043afc8 4   5    .UPX1   ascii   wN:j
1825  0x000185da 0x0043afda 4   5    .UPX1   ascii   rxn\
1826  0x00018610 0x0043b010 5   6    .UPX1   ascii   \r,u0D
1827  0x00018627 0x0043b027 4   5    .UPX1   ascii   23:i
1828  0x000186c9 0x0043b0c9 4   5    .UPX1   ascii   HZg3
1829  0x0001874f 0x0043b14f 4   5    .UPX1   ascii   5D#+
1830  0x00018782 0x0043b182 6   8    .UPX1   utf8    $iL#ch
1831  0x000187b2 0x0043b1b2 8   10   .UPX1   utf8    oV3§m8E0 blocks=Basic Latin,Latin-1 Supplement
1832  0x0001880a 0x0043b20a 4   5    .UPX1   ascii   'NFG
1833  0x00018817 0x0043b217 5   6    .UPX1   ascii   d\tpw$
1834  0x00018875 0x0043b275 4   5    .UPX1   ascii   @W>1
1835  0x00018881 0x0043b281 4   5    .UPX1   ascii   F/:2
1836  0x000188a6 0x0043b2a6 4   5    .UPX1   ascii   3= )
1837  0x000188ed 0x0043b2ed 6   8    .UPX1   utf8    CԻjTQ7 blocks=Basic Latin,Armenian
1838  0x00018908 0x0043b308 4   5    .UPX1   ascii   \eSKu
1839  0x00018951 0x0043b351 4   6    .UPX1   utf8    r^Qi
1840  0x0001897b 0x0043b37b 5   6    .UPX1   ascii   \t<fm2
1841  0x00018a7c 0x0043b47c 4   5    .UPX1   ascii   aod!
1842  0x00018ab1 0x0043b4b1 4   5    .UPX1   ascii   \ehSI
1843  0x00018acd 0x0043b4cd 7   11   .UPX1   utf8    \n+`x"맒3 blocks=Basic Latin,Hangul Syllables
1844  0x00018b1b 0x0043b51b 4   5    .UPX1   ascii   \X*k
1845  0x00018b30 0x0043b530 4   5    .UPX1   ascii   &2]'
1846  0x00018b3f 0x0043b53f 4   5    .UPX1   ascii   3aI*
1847  0x00018b4a 0x0043b54a 4   5    .UPX1   ascii   ;$me
1848  0x00018b53 0x0043b553 6   8    .UPX1   utf8    fv3E٧# blocks=Basic Latin,Arabic
1849  0x00018bc2 0x0043b5c2 4   5    .UPX1   ascii   Lt->
1850  0x00018bca 0x0043b5ca 5   7    .UPX1   utf8    gH\bͷu blocks=Basic Latin,Greek and Coptic
1851  0x00018be7 0x0043b5e7 4   6    .UPX1   utf8    wNۧ% blocks=Basic Latin,Arabic
1852  0x00018bed 0x0043b5ed 4   5    .UPX1   ascii   ib\e2
1853  0x00018c2b 0x0043b62b 4   6    .UPX1   utf8    IޥdW blocks=Basic Latin,Thaana
1854  0x00018c35 0x0043b635 7   9    .UPX1   utf8    :\fߡy!=  blocks=Basic Latin,NKo
1855  0x00018c8c 0x0043b68c 4   5    .UPX1   ascii   V`Tm
1856  0x00018c9e 0x0043b69e 4   6    .UPX1   utf8    &$Ƣ+ blocks=Basic Latin,Latin Extended-B
1857  0x00018cc3 0x0043b6c3 4   6    .UPX1   utf8    I\bΞD blocks=Basic Latin,Greek and Coptic
1858  0x00018d5a 0x0043b75a 4   5    .UPX1   ascii   q\fDw
1859  0x00018d82 0x0043b782 4   5    .UPX1   ascii   g#{V
1860  0x00018db8 0x0043b7b8 4   5    .UPX1   ascii   m*3S
1861  0x00018dc7 0x0043b7c7 6   8    .UPX1   utf8    ̭}]\fm# blocks=Combining Diacritical Marks,Basic Latin
1862  0x00018dfe 0x0043b7fe 5   7    .UPX1   utf8    Lߤiw3 blocks=Basic Latin,NKo
1863  0x00018e05 0x0043b805 4   6    .UPX1   utf8    ٧@-9 blocks=Arabic,Basic Latin
1864  0x00018e30 0x0043b830 4   5    .UPX1   ascii   \tUe$
1865  0x00018e35 0x0043b835 7   10   .UPX1   utf8    9igr둹[R blocks=Basic Latin,Hangul Syllables
1866  0x00018e73 0x0043b873 6   7    .UPX1   ascii   *20B4I
1867  0x00018eb6 0x0043b8b6 4   7    .UPX1   utf8    h擴EG blocks=Basic Latin,CJK Unified Ideographs
1868  0x00018ed5 0x0043b8d5 4   5    .UPX1   ascii   h@aR
1869  0x00018f09 0x0043b909 5   10   .UPX1   utf8    ط͋Ug blocks=Arabic,Combining Diacritical Marks,Private Use Area,Basic Latin
1870  0x00018f39 0x0043b939 4   5    .UPX1   ascii   X<gk
1871  0x00018f42 0x0043b942 5   6    .UPX1   ascii   `fIM{
1872  0x00018f6c 0x0043b96c 4   5    .UPX1   ascii   5e,b
1873  0x00019042 0x0043ba42 4   5    .UPX1   ascii   R\ua
1874  0x00019071 0x0043ba71 4   5    .UPX1   ascii   0\ewm
1875  0x000190a6 0x0043baa6 4   5    .UPX1   ascii   9(`\f
1876  0x000190c3 0x0043bac3 4   7    .UPX1   utf8    Mqӏö blocks=Basic Latin,Cyrillic,Latin-1 Supplement
1877  0x000190f0 0x0043baf0 4   7    .UPX1   utf8    ѓedȧ blocks=Cyrillic,Basic Latin,Latin Extended-B
1878  0x00019159 0x0043bb59 6   8    .UPX1   utf8    /$)\fۍ+ blocks=Basic Latin,Arabic
1879  0x000191be 0x0043bbbe 4   5    .UPX1   ascii   \e1 c
1880  0x000191d0 0x0043bbd0 4   5    .UPX1   ascii   G>&N
1881  0x00019253 0x0043bc53 4   5    .UPX1   ascii   )1e8
1882  0x00019262 0x0043bc62 8   9    .UPX1   ascii   fETy&%,7
1883  0x0001926c 0x0043bc6c 4   5    .UPX1   ascii   #3sR
1884  0x000192c8 0x0043bcc8 8   10   .UPX1   utf8    a\eִu\f:G. blocks=Basic Latin,Hebrew
1885  0x000192d3 0x0043bcd3 4   5    .UPX1   ascii   ?mMl
1886  0x00019319 0x0043bd19 4   5    .UPX1   ascii   Y}pS
1887  0x0001933a 0x0043bd3a 8   11   .UPX1   utf8    r٧dT9\aї0 blocks=Basic Latin,Arabic,Cyrillic
1888  0x0001934b 0x0043bd4b 4   7    .UPX1   utf8    J5⥨\ blocks=Basic Latin,Supplemental Arrows-B
1889  0x0001935d 0x0043bd5d 5   6    .UPX1   ascii   P'@@C
1890  0x0001936b 0x0043bd6b 4   6    .UPX1   utf8    ܒ5jc blocks=Syriac,Basic Latin
1891  0x000193a6 0x0043bda6 4   5    .UPX1   ascii   *M^\t
1892  0x00019424 0x0043be24 4   5    .UPX1   ascii   Jc,;
1893  0x00019466 0x0043be66 4   7    .UPX1   utf8    h`ѧŘ blocks=Basic Latin,Cyrillic,Latin Extended-A
1894  0x0001946d 0x0043be6d 5   6    .UPX1   ascii   OXZF?
1895  0x00019478 0x0043be78 4   5    .UPX1   ascii   0A#H
1896  0x00019507 0x0043bf07 4   5    .UPX1   ascii   \byBj
1897  0x0001958a 0x0043bf8a 4   6    .UPX1   utf8    NE8̯ blocks=Basic Latin,Combining Diacritical Marks
1898  0x000195b2 0x0043bfb2 5   7    .UPX1   utf8    z\fVÇ blocks=Basic Latin,Combining Diacritical Marks
1899  0x00019607 0x0043c007 6   10   .UPX1   utf8    .hUжk blocks=Basic Latin,Cyrillic,Private Use Area
1900  0x0001962c 0x0043c02c 4   5    .UPX1   ascii   Pw{A
1901  0x00019633 0x0043c033 4   5    .UPX1   ascii   o:>m
1902  0x00019643 0x0043c043 4   6    .UPX1   utf8    V`ì# blocks=Basic Latin,Latin-1 Supplement
1903  0x0001968f 0x0043c08f 5   8    .UPX1   utf8    9~RF blocks=Basic Latin,Private Use Area
1904  0x000196ca 0x0043c0ca 6   8    .UPX1   utf8    gb٧{Z] blocks=Basic Latin,Arabic
1905  0x000196d7 0x0043c0d7 4   5    .UPX1   ascii   (5f?
1906  0x000196e4 0x0043c0e4 4   8    .UPX1   utf8    æЦۧl blocks=Latin-1 Supplement,Cyrillic,Arabic,Basic Latin
1907  0x00019702 0x0043c102 4   5    .UPX1   ascii   e/cN
1908  0x0001970f 0x0043c10f 4   6    .UPX1   utf8    \a?bK
1909  0x00019735 0x0043c135 4   5    .UPX1   ascii   G!I\v
1910  0x0001977b 0x0043c17b 8   10   .UPX1   utf8    qƧ#\bjEuT blocks=Basic Latin,Latin Extended-B
1911  0x000197c9 0x0043c1c9 4   5    .UPX1   ascii   $d7[
1912  0x000197cf 0x0043c1cf 5   7    .UPX1   utf8    ExS\bݠ blocks=Basic Latin,Arabic Supplement
1913  0x000197d8 0x0043c1d8 5   8    .UPX1   utf8    \n逗:(P blocks=Basic Latin,CJK Unified Ideographs
1914  0x000197ff 0x0043c1ff 5   6    .UPX1   ascii   "\rvX)
1915  0x0001987a 0x0043c27a 5   6    .UPX1   ascii   \a)wtV
1916  0x0001990e 0x0043c30e 4   5    .UPX1   ascii   qoBY
1917  0x00019924 0x0043c324 6   7    .UPX1   ascii   n@$+?5
1918  0x0001992e 0x0043c32e 5   8    .UPX1   utf8    ״v(ߧi blocks=Hebrew,Basic Latin,NKo
1919  0x000199d3 0x0043c3d3 8   11   .UPX1   utf8    ՑǼ[fZ$>e blocks=Armenian,Latin Extended-B,Basic Latin
1920  0x00019a0f 0x0043c40f 6   8    .UPX1   utf8    ߧwR%L> blocks=NKo,Basic Latin
1921  0x00019a26 0x0043c426 4   6    .UPX1   utf8    *z$« blocks=Basic Latin,Latin-1 Supplement
1922  0x00019a48 0x0043c448 4   5    .UPX1   ascii   )G!/
1923  0x00019aa6 0x0043c4a6 4   5    .UPX1   ascii   /b\n"
1924  0x00019aab 0x0043c4ab 4   5    .UPX1   ascii   b40A
1925  0x00019acf 0x0043c4cf 4   8    .UPX1   utf8    䚃ޝa: blocks=CJK Unified Ideographs Extension A,Thaana,Basic Latin
1926  0x00019b13 0x0043c513 4   5    .UPX1   ascii   z#4h
1927  0x00019b21 0x0043c521 4   5    .UPX1   ascii   \nrt!
1928  0x00019b40 0x0043c540 5   6    .UPX1   ascii   )LaY\v
1929  0x00019b48 0x0043c548 4   6    .UPX1   utf8    y#pc
1930  0x00019b75 0x0043c575 5   7    .UPX1   utf8    sisxĕ blocks=Basic Latin,Latin Extended-A
1931  0x00019bd4 0x0043c5d4 6   7    .UPX1   ascii   $9:AX\f
1932  0x00019bde 0x0043c5de 8   9    .UPX1   ascii   `YQa\nX\nm
1933  0x00019bfb 0x0043c5fb 5   6    .UPX1   ascii   \;"mq
1934  0x00019c02 0x0043c602 4   5    .UPX1   ascii   cg19
1935  0x00019c32 0x0043c632 4   6    .UPX1   utf8    zɵT\t blocks=Basic Latin,IPA Extensions
1936  0x00019cb2 0x0043c6b2 8   10   .UPX1   utf8    ;\fxۣH)A` blocks=Basic Latin,Arabic
1937  0x00019ceb 0x0043c6eb 4   5    .UPX1   ascii   QI$:
1938  0x00019cfa 0x0043c6fa 7   10   .UPX1   utf8    ke#o2ꯙB blocks=Basic Latin,Meetei Mayek
1939  0x00019d4e 0x0043c74e 4   5    .UPX1   ascii   1\nF=
1940  0x00019d64 0x0043c764 5   6    .UPX1   ascii   T$h\9
1941  0x00019d6a 0x0043c76a 4   5    .UPX1   ascii   :7+t
1942  0x00019d9a 0x0043c79a 5   7    .UPX1   utf8    i±mCU blocks=Basic Latin,Latin-1 Supplement
1943  0x00019dac 0x0043c7ac 5   8    .UPX1   utf8    \e\nKѡɵ blocks=Basic Latin,Cyrillic,IPA Extensions
1944  0x00019dbe 0x0043c7be 4   6    .UPX1   utf8    G\tK̑ blocks=Basic Latin,Combining Diacritical Marks
1945  0x00019dc4 0x0043c7c4 5   6    .UPX1   ascii   \v&\tH6
1946  0x00019e67 0x0043c867 5   7    .UPX1   utf8    CܫwZh blocks=Basic Latin,Syriac
1947  0x00019f11 0x0043c911 4   6    .UPX1   utf8    \bݴ_` blocks=Basic Latin,Arabic Supplement
1948  0x00019f25 0x0043c925 4   5    .UPX1   ascii   :}CS
1949  0x00019fb7 0x0043c9b7 6   8    .UPX1   utf8    EkGS§s blocks=Basic Latin,Latin-1 Supplement
1950  0x00019fec 0x0043c9ec 4   6    .UPX1   utf8    ɈDnT blocks=Latin Extended-B,Basic Latin
1951  0x0001a034 0x0043ca34 4   5    .UPX1   ascii   5CLz
1952  0x0001a087 0x0043ca87 4   5    .UPX1   ascii   T[Z'
1953  0x0001a099 0x0043ca99 6   7    .UPX1   ascii   \fxQh@^
1954  0x0001a0bd 0x0043cabd 4   7    .UPX1   utf8    [\vB沧 blocks=Basic Latin,CJK Unified Ideographs
1955  0x0001a0de 0x0043cade 4   7    .UPX1   utf8    ƙ<Õr blocks=Latin Extended-B,Basic Latin,Latin-1 Supplement
1956  0x0001a116 0x0043cb16 6   8    .UPX1   utf8    ڠHO?eb blocks=Arabic,Basic Latin
1957  0x0001a152 0x0043cb52 4   6    .UPX1   utf8    ܣvA> blocks=Syriac,Basic Latin
1958  0x0001a15b 0x0043cb5b 6   7    .UPX1   ascii   z_ \oB
1959  0x0001a163 0x0043cb63 4   5    .UPX1   ascii   \e,<L
1960  0x0001a189 0x0043cb89 4   5    .UPX1   ascii   k)l@
1961  0x0001a1ad 0x0043cbad 4   5    .UPX1   ascii   }Asj
1962  0x0001a1f3 0x0043cbf3 5   6    .UPX1   ascii   X3twc
1963  0x0001a23b 0x0043cc3b 4   5    .UPX1   ascii   g3v0
1964  0x0001a24b 0x0043cc4b 4   6    .UPX1   utf8    Rݧ/+ blocks=Basic Latin,Arabic Supplement
1965  0x0001a2d0 0x0043ccd0 4   5    .UPX1   ascii   2B1n
1966  0x0001a374 0x0043cd74 4   5    .UPX1   ascii   '\nI\a
1967  0x0001a3c1 0x0043cdc1 4   5    .UPX1   ascii   aOAJ
1968  0x0001a3ca 0x0043cdca 8   11   .UPX1   utf8    ڪ@#7>0Ƨ< blocks=Arabic,Basic Latin,Latin Extended-B
1969  0x0001a42a 0x0043ce2a 6   7    .UPX1   ascii   u@+f%~
1970  0x0001a478 0x0043ce78 6   7    .UPX1   ascii   wK~-.C
1971  0x0001a4b8 0x0043ceb8 4   5    .UPX1   ascii   Da_h
1972  0x0001a4ea 0x0043ceea 4   5    .UPX1   ascii   .GK~
1973  0x0001a504 0x0043cf04 4   5    .UPX1   ascii   f7Y3
1974  0x0001a59a 0x0043cf9a 4   5    .UPX1   ascii   \b[=g
1975  0x0001a5bb 0x0043cfbb 4   6    .UPX1   utf8    qbǧ+ blocks=Basic Latin,Latin Extended-B
1976  0x0001a5d1 0x0043cfd1 5   7    .UPX1   utf8    \nu?˥* blocks=Basic Latin,Spacing Modifier Letters
1977  0x0001a5f1 0x0043cff1 4   5    .UPX1   ascii   QPW_
1978  0x0001a5fc 0x0043cffc 6   7    .UPX1   ascii   \a="\f6T
1979  0x0001a625 0x0043d025 4   5    .UPX1   ascii   M=56
1980  0x0001a684 0x0043d084 5   8    .UPX1   utf8    -x竁e~ blocks=Basic Latin,CJK Unified Ideographs
1981  0x0001a768 0x0043d168 5   8    .UPX1   utf8     y<೫x blocks=Basic Latin,Kannada
1982  0x0001a7d2 0x0043d1d2 6   8    .UPX1   utf8    pŒ9.t? blocks=Basic Latin,Latin Extended-A
1983  0x0001a869 0x0043d269 4   5    .UPX1   ascii   w^6i
1984  0x0001a894 0x0043d294 4   5    .UPX1   ascii   sTN\a
1985  0x0001a8a3 0x0043d2a3 4   6    .UPX1   utf8    س^%\r blocks=Arabic,Basic Latin
1986  0x0001a8bb 0x0043d2bb 6   7    .UPX1   ascii   u!9gBU
1987  0x0001a8fd 0x0043d2fd 4   5    .UPX1   ascii   Ko5i
1988  0x0001a923 0x0043d323 4   7    .UPX1   utf8    ,D͈} blocks=Basic Latin,Combining Diacritical Marks
1989  0x0001a9b4 0x0043d3b4 4   6    .UPX1   utf8    9ϧtI blocks=Basic Latin,Greek and Coptic
1990  0x0001a9ea 0x0043d3ea 4   5    .UPX1   ascii   ]X0f
1991  0x0001aa5a 0x0043d45a 4   6    .UPX1   utf8    Az=ܚ blocks=Basic Latin,Syriac
1992  0x0001aa62 0x0043d462 4   5    .UPX1   ascii   at\v,
1993  0x0001aa83 0x0043d483 4   6    .UPX1   utf8    ٪"dG blocks=Arabic,Basic Latin
1994  0x0001aab6 0x0043d4b6 4   5    .UPX1   ascii   jBV\f
1995  0x0001aaef 0x0043d4ef 5   7    .UPX1   utf8    çd\r\e\t blocks=Latin-1 Supplement,Basic Latin
1996  0x0001ab06 0x0043d506 5   6    .UPX1   ascii   0!f9\
1997  0x0001ab1c 0x0043d51c 6   7    .UPX1   ascii   /CqgU}
1998  0x0001ab5a 0x0043d55a 5   9    .UPX1   utf8    ҫɢ)ۣB blocks=Cyrillic,IPA Extensions,Basic Latin,Arabic
1999  0x0001ab8a 0x0043d58a 4   5    .UPX1   ascii   R[rO
2000  0x0001abd3 0x0043d5d3 4   6    .UPX1   utf8    إVS] blocks=Arabic,Basic Latin
2001  0x0001ac63 0x0043d663 6   8    .UPX1   utf8    СG\r%~M blocks=Cyrillic,Basic Latin
2002  0x0001ac9f 0x0043d69f 4   7    .UPX1   utf8    ³Q'Ѷ blocks=Latin-1 Supplement,Basic Latin,Cyrillic
2003  0x0001acc7 0x0043d6c7 5   7    .UPX1   utf8    ݧOeVi blocks=Arabic Supplement,Basic Latin
2004  0x0001acdc 0x0043d6dc 4   5    .UPX1   ascii   x^;$
2005  0x0001aceb 0x0043d6eb 4   6    .UPX1   utf8    ˧g-X blocks=Spacing Modifier Letters,Basic Latin
2006  0x0001ad5e 0x0043d75e 4   8    .UPX1   utf8    )݀آƣ blocks=Basic Latin,Syriac,Arabic,Latin Extended-B
2007  0x0001adb4 0x0043d7b4 4   5    .UPX1   ascii   g}'h
2008  0x0001adc8 0x0043d7c8 4   6    .UPX1   utf8    R2ȧx blocks=Basic Latin,Latin Extended-B
2009  0x0001ade9 0x0043d7e9 4   6    .UPX1   utf8    ˍ^$L blocks=Spacing Modifier Letters,Basic Latin
2010  0x0001adf1 0x0043d7f1 4   5    .UPX1   ascii   \a9b
2011  0x0001ae5e 0x0043d85e 4   6    .UPX1   utf8    )Ū%O blocks=Basic Latin,Latin Extended-A
2012  0x0001ae9e 0x0043d89e 5   7    .UPX1   utf8    t٧NG} blocks=Basic Latin,Arabic
2013  0x0001aeb7 0x0043d8b7 5   7    .UPX1   utf8    LinmӚ blocks=Basic Latin,Cyrillic
2014  0x0001aed4 0x0043d8d4 5   9    .UPX1   utf8    !tʀT\f blocks=Basic Latin,IPA Extensions
2015  0x0001aee3 0x0043d8e3 5   6    .UPX1   ascii   GQ\rC.
2016  0x0001aeec 0x0043d8ec 4   5    .UPX1   ascii   b4jl
2017  0x0001aef3 0x0043d8f3 4   5    .UPX1   ascii   [-"e
2018  0x0001af49 0x0043d949 5   6    .UPX1   ascii   ^\nI{7
2019  0x0001af7f 0x0043d97f 5   7    .UPX1   utf8    _P:EǤ blocks=Basic Latin,Latin Extended-B
2020  0x0001afa1 0x0043d9a1 4   5    .UPX1   ascii   nS>\r
2021  0x0001afa6 0x0043d9a6 5   7    .UPX1   utf8    E\ò9  blocks=Basic Latin,Latin-1 Supplement
2022  0x0001afdc 0x0043d9dc 4   7    .UPX1   utf8    ȊXhj blocks=Latin Extended-B,Basic Latin
2023  0x0001b007 0x0043da07 4   5    .UPX1   ascii   Txkp
2024  0x0001b058 0x0043da58 4   6    .UPX1   utf8    }KkΡ blocks=Basic Latin,Greek and Coptic
2025  0x0001b068 0x0043da68 4   5    .UPX1   ascii   Nxn`
2026  0x0001b0d0 0x0043dad0 4   5    .UPX1   ascii   Ri2y
2027  0x0001b14e 0x0043db4e 5   8    .UPX1   utf8    T7`E blocks=Basic Latin,Private Use Area
2028  0x0001b198 0x0043db98 5   7    .UPX1   utf8    \rҒ-$] blocks=Basic Latin,Cyrillic
2029  0x0001b1ab 0x0043dbab 4   5    .UPX1   ascii   reK'
2030  0x0001b1c3 0x0043dbc3 4   5    .UPX1   ascii   pV6?
2031  0x0001b1cc 0x0043dbcc 5   6    .UPX1   ascii   )`j J
2032  0x0001b1f5 0x0043dbf5 4   6    .UPX1   utf8    _@NV
2033  0x0001b26b 0x0043dc6b 4   5    .UPX1   ascii   ~BZ>
2034  0x0001b2df 0x0043dcdf 4   6    .UPX1   utf8     ޔ+O blocks=Basic Latin,Thaana
2035  0x0001b33b 0x0043dd3b 4   5    .UPX1   ascii   d>g3
2036  0x0001b361 0x0043dd61 4   7    .UPX1   utf8    K\v'ڮ blocks=Basic Latin,Arabic
2037  0x0001b3b1 0x0043ddb1 5   7    .UPX1   utf8    ݶ{-;[ blocks=Arabic Supplement,Basic Latin
2038  0x0001b3d8 0x0043ddd8 4   5    .UPX1   ascii   $ w_
