[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000188 0x00000188 5   6            ascii   .text
2     0x000001ae 0x000001ae 7   8            ascii   P`.data
3     0x000001d8 0x000001d8 6   7            ascii   .rdata
4     0x000001fe 0x000001fe 8   9            ascii   `@.pdata
5     0x00000226 0x00000226 8   9            ascii   0@.xdata
6     0x0000024e 0x0000024e 6   7            ascii   0@.bss
7     0x00000278 0x00000278 6   7            ascii   .edata
8     0x0000029e 0x0000029e 8   9            ascii   0@.idata
9     0x000002c8 0x000002c8 5   6            ascii   .rsrc
10    0x000002f0 0x000002f0 6   7            ascii   .reloc
10600 0x00096945 0x0049e745 4   5    .reloc  ascii   [#;U
10601 0x000969b2 0x0049e7b2 4   5    .reloc  ascii   Lg??
10602 0x00096a5e 0x0049e85e 5   7    .reloc  utf8    3?Ez͘ blocks=Basic Latin,Combining Diacritical Marks
10603 0x00096a83 0x0049e883 6   8    .reloc  utf8    X֞br}v blocks=Basic Latin,Hebrew
10604 0x00096ab5 0x0049e8b5 6   7    .reloc  ascii   zeW2\-
10605 0x00096afd 0x0049e8fd 4   6    .reloc  utf8    (d۠" blocks=Basic Latin,Arabic
10606 0x00096b18 0x0049e918 5   6    .reloc  ascii   ^>%6,
10607 0x00096b92 0x0049e992 5   6    .reloc  ascii   i~_\n^
10608 0x00096be6 0x0049e9e6 4   5    .reloc  ascii   u\a`'
10609 0x00096c0e 0x0049ea0e 5   6    .reloc  ascii   F_~tp
10610 0x00096c4b 0x0049ea4b 4   6    .reloc  utf8    ua+ب blocks=Basic Latin,Arabic
10611 0x00096c57 0x0049ea57 9   10   .reloc  ascii   d{\r?Pdr"A
10612 0x00096c81 0x0049ea81 6   7    .reloc  ascii   ZwZoZW
10613 0x00096ca5 0x0049eaa5 6   7    .reloc  ascii   XoXgX_
10614 0x00096cb0 0x0049eab0 5   6    .reloc  ascii   XGX?^
10615 0x00096cc0 0x0049eac0 5   6    .reloc  ascii   H|;mx
10616 0x00096cdb 0x0049eadb 4   5    .reloc  ascii   W'(\r
10617 0x00096ce2 0x0049eae2 5   6    .reloc  ascii   vMXHH
10618 0x00096cff 0x0049eaff 5   6    .reloc  ascii   UGV?V
10619 0x00096d07 0x0049eb07 5   6    .reloc  ascii   X!\ayU
10620 0x00096d1a 0x0049eb1a 4   5    .reloc  ascii   VR=\n
10621 0x00096d2a 0x0049eb2a 4   5    .reloc  ascii   Rr`m
10622 0x00096d3c 0x0049eb3c 5   6    .reloc  ascii   U?U7t
10623 0x00096d7a 0x0049eb7a 6   7    .reloc  ascii   \a1TgTW
10624 0x00096db7 0x0049ebb7 9   11   .reloc  utf8    PTף][DIu7 blocks=Basic Latin,Hebrew
10625 0x00096dc7 0x0049ebc7 5   6    .reloc  ascii   ROPGP
10626 0x00096dd9 0x0049ebd9 4   5    .reloc  ascii   =`9)
10627 0x00096dde 0x0049ebde 4   5    .reloc  ascii   2z\bt
10628 0x00096e07 0x0049ec07 4   5    .reloc  ascii   _:\v\e
10629 0x00096e39 0x0049ec39 4   5    .reloc  ascii   J1lA
10630 0x00096ea1 0x0049eca1 6   7    .reloc  ascii   ,V^\-Y
10631 0x00096ea9 0x0049eca9 4   5    .reloc  ascii   .tQ2
10632 0x00096ecc 0x0049eccc 4   5    .reloc  ascii   GY7Y
10633 0x00096ee1 0x0049ece1 6   8    .reloc  utf8    m~q8QՄ blocks=Basic Latin,Armenian
10634 0x00096f07 0x0049ed07 6   7    .reloc  ascii   !WWWGW
10635 0x00096f28 0x0049ed28 5   7    .reloc  utf8    tv؆y\f blocks=Basic Latin,Arabic
10636 0x00096f6c 0x0049ed6c 4   5    .reloc  ascii   RgRW
10637 0x00096f7d 0x0049ed7d 4   5    .reloc  ascii   ^3\eA
10638 0x00096f85 0x0049ed85 4   6    .reloc  utf8    }@ӧQ blocks=Basic Latin,Cyrillic
10639 0x00096fb2 0x0049edb2 7   9    .reloc  utf8    n1Nțw7o blocks=Basic Latin,Latin Extended-B
10640 0x00096fbd 0x0049edbd 4   7    .reloc  utf8     dݒܭ blocks=Basic Latin,Arabic Supplement,Syriac
10641 0x00096fdc 0x0049eddc 4   7    .reloc  utf8    ȴ\t]ŀ blocks=Latin Extended-B,Basic Latin,Latin Extended-A
10642 0x00097000 0x0049ee00 8   9    .reloc  ascii   \f+x\n[5L`
10643 0x0009702d 0x0049ee2d 4   6    .reloc  utf8    \w\ϋ blocks=Basic Latin,Greek and Coptic
10644 0x0009705d 0x0049ee5d 4   5    .reloc  ascii   N*!5
10645 0x00097093 0x0049ee93 4   5    .reloc  ascii   d\n$t
10646 0x000970b6 0x0049eeb6 6   7    .reloc  ascii   _&.rfk
10647 0x000970c1 0x0049eec1 4   5    .reloc  ascii   C7=t
10648 0x000970ff 0x0049eeff 4   5    .reloc  ascii   Q/Z_
10649 0x00097140 0x0049ef40 5   6    .reloc  ascii   n\H2_
10650 0x00097151 0x0049ef51 4   6    .reloc  utf8    oW_ߓ blocks=Basic Latin,NKo
10651 0x00097157 0x0049ef57 4   5    .reloc  ascii   LuPa
10652 0x00097199 0x0049ef99 6   8    .reloc  utf8    ToTQ#ڠ blocks=Basic Latin,Arabic
10653 0x000971b0 0x0049efb0 4   5    .reloc  ascii   Nh 7
10654 0x000971b7 0x0049efb7 5   7    .reloc  utf8    SLԣ\t< blocks=Basic Latin,Cyrillic Supplement
10655 0x0009721b 0x0049f01b 4   5    .reloc  ascii   \e\a6]
10656 0x00097230 0x0049f030 6   8    .reloc  utf8    [>]ۅ(5 blocks=Basic Latin,Arabic
10657 0x0009725f 0x0049f05f 6   8    .reloc  utf8    wUL&hɭ blocks=Basic Latin,IPA Extensions
10658 0x000972e5 0x0049f0e5 5   6    .reloc  ascii   \f%sv%
10659 0x00097364 0x0049f164 5   6    .reloc  ascii   S?S7n
10660 0x0009736a 0x0049f16a 4   5    .reloc  ascii   M9'S
10661 0x0009736f 0x0049f16f 4   5    .reloc  ascii   S/3\f
10662 0x0009739f 0x0049f19f 4   6    .reloc  utf8    jJުx blocks=Basic Latin,Thaana
10663 0x000973a5 0x0049f1a5 5   6    .reloc  ascii   q[Tw^
10664 0x000973ab 0x0049f1ab 6   7    .reloc  ascii   o30oq\b
10665 0x000973b8 0x0049f1b8 4   5    .reloc  ascii   ?^/^
10666 0x000973e5 0x0049f1e5 6   8    .reloc  utf8    J6wZCە blocks=Basic Latin,Arabic
10667 0x000973fc 0x0049f1fc 5   6    .reloc  ascii   7]/]B
10668 0x0009742c 0x0049f22c 4   5    .reloc  ascii   \w\o
10669 0x00097454 0x0049f254 4   5    .reloc  ascii   ,Qn\b
10670 0x0009745f 0x0049f25f 6   8    .reloc  utf8    y)\vF:ջ blocks=Basic Latin,Armenian
10671 0x00097474 0x0049f274 5   6    .reloc  ascii   Dzhr[
10672 0x0009747a 0x0049f27a 8   9    .reloc  ascii   G[?[7[/[
10673 0x00097488 0x0049f288 5   7    .reloc  utf8    ݝ}\\a[ blocks=Arabic Supplement,Basic Latin
10674 0x000974b8 0x0049f2b8 4   5    .reloc  ascii   ~fKh
10675 0x000974df 0x0049f2df 7   8    .reloc  ascii   qA+smU\b
10676 0x0009750d 0x0049f30d 4   6    .reloc  utf8    ;Ι/Y blocks=Basic Latin,Greek and Coptic
10677 0x00097529 0x0049f329 4   5    .reloc  ascii   EOJm
10678 0x00097534 0x0049f334 5   7    .reloc  utf8    \eܛ{o[ blocks=Basic Latin,Syriac
10679 0x00097570 0x0049f370 5   7    .reloc  utf8    مcLxu blocks=Arabic,Basic Latin
10680 0x00097581 0x0049f381 8   9    .reloc  ascii   )8h2f|_P
10681 0x0009758c 0x0049f38c 4   5    .reloc  ascii   wWoW
10682 0x000975b6 0x0049f3b6 5   8    .reloc  utf8    Vǅh̥U blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
10683 0x000975c5 0x0049f3c5 4   5    .reloc  ascii   {9\eV
10684 0x00097630 0x0049f430 4   5    .reloc  ascii   {y3-
10685 0x00097653 0x0049f453 6   8    .reloc  utf8    T;@ܿ%h blocks=Basic Latin,Syriac
10686 0x00097696 0x0049f496 4   5    .reloc  ascii   l@2J
10687 0x0009769f 0x0049f49f 8   9    .reloc  ascii   R7$]Vc%`
10688 0x000976b4 0x0049f4b4 5   7    .reloc  utf8    ~j\rOޟ blocks=Basic Latin,Thaana
10689 0x000976d9 0x0049f4d9 4   5    .reloc  ascii   m~j:
10690 0x000976e1 0x0049f4e1 4   5    .reloc  ascii   tfxH
10691 0x000976e8 0x0049f4e8 5   6    .reloc  ascii   '8!@w
10692 0x000976ee 0x0049f4ee 4   5    .reloc  ascii   1FX)
10693 0x000976f4 0x0049f4f4 5   6    .reloc  ascii   oQgQw
10694 0x00097774 0x0049f574 4   5    .reloc  ascii   FXxr
10695 0x0009777e 0x0049f57e 4   6    .reloc  utf8    %k3&
10696 0x00097788 0x0049f588 4   5    .reloc  ascii   w_o_
10697 0x0009778d 0x0049f58d 4   6    .reloc  utf8    g__Ʒ blocks=Basic Latin,Latin Extended-B
10698 0x000977a1 0x0049f5a1 5   6    .reloc  ascii   ~#x[q
10699 0x000977c9 0x0049f5c9 4   7    .reloc  utf8    ޯW۱^ blocks=Thaana,Basic Latin,Arabic
10700 0x0009786a 0x0049f66a 4   5    .reloc  ascii   xIwm
10701 0x00097872 0x0049f672 4   5    .reloc  ascii   8r`}
10702 0x00097890 0x0049f690 4   6    .reloc  utf8    9"0ԅ blocks=Basic Latin,Cyrillic Supplement
10703 0x00097897 0x0049f697 4   5    .reloc  ascii   \a\e)%
10704 0x00097930 0x0049f730 4   5    .reloc  ascii   =kF(
10705 0x000979d4 0x0049f7d4 4   5    .reloc  ascii   R9xZ
10706 0x000979e3 0x0049f7e3 4   5    .reloc  ascii   ?35\v
10707 0x00097a12 0x0049f812 4   5    .reloc  ascii   j8#D
10708 0x00097a1f 0x0049f81f 5   6    .reloc  ascii   r0^>d
10709 0x00097a3f 0x0049f83f 4   6    .reloc  utf8    5\nHܭ blocks=Basic Latin,Syriac
10710 0x00097a91 0x0049f891 4   5    .reloc  ascii   Cv[+
10711 0x00097ac9 0x0049f8c9 5   6    .reloc  ascii    \a\tzT
10712 0x00097ae5 0x0049f8e5 5   6    .reloc  ascii   )r\f'P
10713 0x00097aeb 0x0049f8eb 8   9    .reloc  ascii   ZLcc,3]l
10714 0x00097b5b 0x0049f95b 5   7    .reloc  utf8    z{.gc
10715 0x00097bae 0x0049f9ae 4   5    .reloc  ascii   ,/*Z
10716 0x00097bb3 0x0049f9b3 6   7    .reloc  ascii   RDhL\ew
10717 0x00097bda 0x0049f9da 9   12   .reloc  utf8    (94fQګظj\f blocks=Basic Latin,Arabic
10718 0x00097c0c 0x0049fa0c 4   5    .reloc  ascii   !pFl
10719 0x00097c12 0x0049fa12 7   12   .reloc  utf8    쓎ye5㉸)' blocks=Hangul Syllables,Basic Latin,Enclosed CJK Letters and Months
10720 0x00097c1f 0x0049fa1f 7   9    .reloc  utf8    @'\f`-M5
10721 0x00097c4a 0x0049fa4a 6   7    .reloc  ascii   R\t-KiW
10722 0x00097c52 0x0049fa52 4   5    .reloc  ascii   >:IS
10723 0x00097c8c 0x0049fa8c 5   6    .reloc  ascii   =|=`\r
10724 0x00097c96 0x0049fa96 5   6    .reloc  ascii   (YG^J
10725 0x00097cbf 0x0049fabf 4   6    .reloc  utf8    qdܓ< blocks=Basic Latin,Syriac
10726 0x00097ce0 0x0049fae0 4   5    .reloc  ascii   5xe=
10727 0x00097cee 0x0049faee 5   6    .reloc  ascii   v=|=`
10728 0x00097dc6 0x0049fbc6 5   6    .reloc  ascii   GY->?
10729 0x00097dcc 0x0049fbcc 6   7    .reloc  ascii   .2i1Ay
10730 0x00097df6 0x0049fbf6 4   5    .reloc  ascii   To|;
10731 0x00097e00 0x0049fc00 4   5    .reloc  ascii   {\nzi
10732 0x00097e1f 0x0049fc1f 4   6    .reloc  utf8    ii/%
10733 0x00097ec7 0x0049fcc7 4   5    .reloc  ascii   Y>~\b
10734 0x00097ef7 0x0049fcf7 4   5    .reloc  ascii   {(\eg
10735 0x00097f3d 0x0049fd3d 4   5    .reloc  ascii   >6RF
10736 0x00097f54 0x0049fd54 4   5    .reloc  ascii   \f\bHQ
10737 0x00097f77 0x0049fd77 5   8    .reloc  utf8    ϼk͠3V blocks=Greek and Coptic,Basic Latin,Combining Diacritical Marks
10738 0x00097ffe 0x0049fdfe 4   5    .reloc  ascii   |8kf
10739 0x00098022 0x0049fe22 4   5    .reloc  ascii   \r`-B
10740 0x00098037 0x0049fe37 4   5    .reloc  ascii   V\rtR
10741 0x00098041 0x0049fe41 4   6    .reloc  utf8    RϷQD blocks=Basic Latin,Greek and Coptic
10742 0x00098055 0x0049fe55 5   6    .reloc  ascii   PVdpb
10743 0x00098097 0x0049fe97 4   5    .reloc  ascii   \S!y
10744 0x000980f7 0x0049fef7 4   5    .reloc  ascii   `]Fh
10745 0x0009812f 0x0049ff2f 5   6    .reloc  ascii   y=kF(
10746 0x000981fc 0x0049fffc 4   6    .reloc  utf8    ýtkk blocks=Latin-1 Supplement,Basic Latin
10747 0x00098214 0x004a0014 4   5    .reloc  ascii   i4.9
10748 0x00098238 0x004a0038 5   6    .reloc  ascii   &2\el1
10749 0x0009827b 0x004a007b 4   6    .reloc  utf8    Ɣ^I& blocks=Latin Extended-B,Basic Latin
10750 0x000982d7 0x004a00d7 5   6    .reloc  ascii   1.LTA
10751 0x00098368 0x004a0168 4   5    .reloc  ascii   I&`u
10752 0x00098379 0x004a0179 4   5    .reloc  ascii   z$u\v
10753 0x000983ec 0x004a01ec 5   6    .reloc  ascii   yUu9H
10754 0x00098408 0x004a0208 8   9    .reloc  ascii   /t<# pE|
10755 0x0009844e 0x004a024e 6   7    .reloc  ascii   &dq-zz
10756 0x00098462 0x004a0262 4   5    .reloc  ascii   &oDk
10757 0x000984db 0x004a02db 10  12   .reloc  utf8    zD}\fQݍaM7\b blocks=Basic Latin,Syriac
10758 0x00098521 0x004a0321 4   5    .reloc  ascii   /u86
10759 0x00098532 0x004a0332 6   8    .reloc  utf8    JdU9ְ0 blocks=Basic Latin,Hebrew
10760 0x000985cc 0x004a03cc 6   7    .reloc  ascii   3bYdt7
10761 0x000985d3 0x004a03d3 5   9    .reloc  utf8    `˹f䒕u blocks=Basic Latin,Spacing Modifier Letters,CJK Unified Ideographs Extension A
10762 0x00098610 0x004a0410 5   7    .reloc  utf8    {{&֨5 blocks=Basic Latin,Hebrew
10763 0x0009866b 0x004a046b 4   5    .reloc  ascii   sUNL
10764 0x0009867c 0x004a047c 8   9    .reloc  ascii   \n\Ihtp4@
10765 0x000986d2 0x004a04d2 4   6    .reloc  utf8    ^2؉- blocks=Basic Latin,Arabic
10766 0x000986e7 0x004a04e7 4   5    .reloc  ascii   \f'_\v
10767 0x000986f0 0x004a04f0 4   5    .reloc  ascii   /H%:
10768 0x000986fd 0x004a04fd 4   5    .reloc  ascii   Rh,r
10769 0x00098711 0x004a0511 8   10   .reloc  utf8    Ol.[ڰ3{# blocks=Basic Latin,Arabic
10770 0x000988b8 0x004a06b8 4   6    .reloc  utf8    }εK: blocks=Basic Latin,Greek and Coptic
10771 0x00098930 0x004a0730 4   5    .reloc  ascii   <kG(
10772 0x00098939 0x004a0739 4   5    .reloc  ascii   n\fy/
10773 0x00098945 0x004a0745 4   5    .reloc  ascii   \e\n|J
10774 0x000989f6 0x004a07f6 6   7    .reloc  ascii   u6I$>8
10775 0x00098a14 0x004a0814 4   6    .reloc  utf8    ߍ3*\ blocks=NKo,Basic Latin
10776 0x00098a8e 0x004a088e 4   6    .reloc  utf8    ٻtGf blocks=Arabic,Basic Latin
10777 0x00098ae8 0x004a08e8 4   7    .reloc  utf8    (Բ=ɜ blocks=Basic Latin,Armenian,IPA Extensions
10778 0x00098b48 0x004a0948 4   5    .reloc  ascii   t&{F
10779 0x00098c0a 0x004a0a0a 6   8    .reloc  utf8    C\r!pΰY blocks=Basic Latin,Greek and Coptic
10780 0x00098c46 0x004a0a46 6   8    .reloc  utf8    1W2\vУU blocks=Basic Latin,Cyrillic
10781 0x00098c52 0x004a0a52 5   7    .reloc  utf8    zːPVs blocks=Basic Latin,Spacing Modifier Letters
10782 0x00098c6a 0x004a0a6a 4   5    .reloc  ascii   rF^"
10783 0x00098d0b 0x004a0b0b 5   6    .reloc  ascii   lO}G~
10784 0x00098d80 0x004a0b80 4   5    .reloc  ascii   1N\\b
10785 0x00098d8f 0x004a0b8f 6   7    .reloc  ascii   {T)Cf!
10786 0x00098ddd 0x004a0bdd 6   7    .reloc  ascii   +2s|<T
10787 0x00098e22 0x004a0c22 4   5    .reloc  ascii   q2z@
10788 0x00098e38 0x004a0c38 4   5    .reloc  ascii   &;\eh
10789 0x00098e79 0x004a0c79 5   6    .reloc  ascii   ^G\a>]
10790 0x00098e92 0x004a0c92 4   5    .reloc  ascii   VX:w
10791 0x00098f02 0x004a0d02 5   8    .reloc  utf8    {\rرۗ{ blocks=Basic Latin,Arabic
10792 0x00098f1d 0x004a0d1d 4   5    .reloc  ascii   )od{
10793 0x00098f93 0x004a0d93 4   5    .reloc  ascii   p7%^
10794 0x00098fea 0x004a0dea 4   5    .reloc  ascii   n=jT
10795 0x00099002 0x004a0e02 5   6    .reloc  ascii   ";\tRj
10796 0x00099014 0x004a0e14 4   5    .reloc  ascii   (y,j
10797 0x0009902f 0x004a0e2f 4   8    .reloc  utf8    zDѷ쁹 blocks=Basic Latin,Cyrillic,Hangul Syllables
10798 0x00099069 0x004a0e69 4   5    .reloc  ascii   XTHX
10799 0x000990de 0x004a0ede 4   5    .reloc  ascii   \fa U
10800 0x00099108 0x004a0f08 5   6    .reloc  ascii   ?6R%K
10801 0x0009911d 0x004a0f1d 9   10   .reloc  ascii   "1BGK@O|<
10802 0x00099132 0x004a0f32 4   6    .reloc  utf8    CBڻW blocks=Basic Latin,Arabic
10803 0x000991cd 0x004a0fcd 6   7    .reloc  ascii   g_{P>\t
10804 0x000991dc 0x004a0fdc 4   5    .reloc  ascii   .+2|
10805 0x000991e3 0x004a0fe3 6   8    .reloc  utf8    ɶ~\f/k7 blocks=IPA Extensions,Basic Latin
10806 0x00099214 0x004a1014 10  13   .reloc  utf8    ӄ_ EfБ~Li\b blocks=Cyrillic,Basic Latin
10807 0x0009924c 0x004a104c 4   5    .reloc  ascii   t\vy#
10808 0x00099291 0x004a1091 6   7    .reloc  ascii   C\r0sv+
10809 0x000992a2 0x004a10a2 4   5    .reloc  ascii   &,A7
10810 0x000992e8 0x004a10e8 5   7    .reloc  utf8    گp?No blocks=Arabic,Basic Latin
10811 0x00099348 0x004a1148 4   5    .reloc  ascii   ]{zF
10812 0x0009939b 0x004a119b 4   5    .reloc  ascii   qrJ$
10813 0x0009941e 0x004a121e 4   5    .reloc  ascii   PO<M
10814 0x00099430 0x004a1230 4   5    .reloc  ascii   P(HR
10815 0x0009944d 0x004a124d 7   11   .reloc  utf8    ʖapl꧇P@ blocks=IPA Extensions,Basic Latin,Javanese
10816 0x0009946a 0x004a126a 4   5    .reloc  ascii   hx#z
10817 0x000994bc 0x004a12bc 5   7    .reloc  utf8    ڗrw?M blocks=Arabic,Basic Latin
10818 0x0009956d 0x004a136d 5   6    .reloc  ascii   zT\a0]
10819 0x00099591 0x004a1391 4   5    .reloc  ascii   e9PB
10820 0x000995de 0x004a13de 4   6    .reloc  utf8    ̓\axL blocks=Combining Diacritical Marks,Basic Latin
10821 0x00099618 0x004a1418 4   6    .reloc  utf8    ],l֑ blocks=Basic Latin,Hebrew
10822 0x0009961f 0x004a141f 4   5    .reloc  ascii   "5$4
10823 0x00099691 0x004a1491 4   5    .reloc  ascii   3W'J
10824 0x000996b1 0x004a14b1 5   7    .reloc  utf8    =%P̹_ blocks=Basic Latin,Combining Diacritical Marks
10825 0x000996be 0x004a14be 6   7    .reloc  ascii   nN!#Nw
10826 0x000996d6 0x004a14d6 4   5    .reloc  ascii   isf=
10827 0x0009976f 0x004a156f 4   6    .reloc  utf8    uKH_
10828 0x00099777 0x004a1577 4   6    .reloc  utf8    ϼk=F blocks=Greek and Coptic,Basic Latin
10829 0x000997e5 0x004a15e5 4   5    .reloc  ascii   J\vGx
10830 0x0009980c 0x004a160c 4   5    .reloc  ascii   "pEl
10831 0x00099834 0x004a1634 4   5    .reloc  ascii   q2BY
10832 0x00099855 0x004a1655 4   5    .reloc  ascii   QVd>
10833 0x000998b6 0x004a16b6 5   6    .reloc  ascii   qu^5/
10834 0x000998de 0x004a16de 4   7    .reloc  utf8    \f;ㅓ> blocks=Basic Latin,Hangul Compatibility Jamo
10835 0x00099988 0x004a1788 5   7    .reloc  utf8    ƀ\rZzQ blocks=Latin Extended-B,Basic Latin
10836 0x00099a10 0x004a1810 6   7    .reloc  ascii   =98E[4
10837 0x00099a33 0x004a1833 4   6    .reloc  utf8    ĩ"O! blocks=Latin Extended-A,Basic Latin
10838 0x00099a57 0x004a1857 4   5    .reloc  ascii   ftgR
10839 0x00099a94 0x004a1894 4   5    .reloc  ascii   o.j!
10840 0x00099ad5 0x004a18d5 4   6    .reloc  utf8    ɟ1-> blocks=IPA Extensions,Basic Latin
10841 0x00099ae4 0x004a18e4 4   5    .reloc  ascii   skNN
10842 0x00099b02 0x004a1902 4   7    .reloc  utf8    z_qۺ blocks=Basic Latin,Arabic
10843 0x00099b27 0x004a1927 6   7    .reloc  ascii   {\aI|=[
10844 0x00099b74 0x004a1974 5   9    .reloc  utf8     ǱMZ晠 blocks=Basic Latin,Latin Extended-B,CJK Unified Ideographs
10845 0x00099b90 0x004a1990 6   7    .reloc  ascii   83Jme%
10846 0x00099bc5 0x004a19c5 5   7    .reloc  utf8    H\fַ|< blocks=Basic Latin,Hebrew
10847 0x00099c16 0x004a1a16 4   5    .reloc  ascii   d?;%
10848 0x00099c30 0x004a1a30 4   5    .reloc  ascii   W'WW
10849 0x00099c4e 0x004a1a4e 4   5    .reloc  ascii   jy3.
10850 0x00099c57 0x004a1a57 4   5    .reloc  ascii   OWC0
10851 0x00099cac 0x004a1aac 4   5    .reloc  ascii   B{,:
10852 0x00099cb4 0x004a1ab4 4   5    .reloc  ascii   Q \ec
10853 0x00099ce4 0x004a1ae4 4   5    .reloc  ascii   vP(B
10854 0x00099d88 0x004a1b88 4   5    .reloc  ascii   <yzA
10855 0x00099de3 0x004a1be3 4   6    .reloc  utf8    չd\no blocks=Armenian,Basic Latin
10856 0x00099deb 0x004a1beb 5   7    .reloc  utf8    \n<(¹v blocks=Basic Latin,Latin-1 Supplement
10857 0x00099e20 0x004a1c20 4   5    .reloc  ascii   r\4\e
10858 0x00099e37 0x004a1c37 5   7    .reloc  utf8    Mمo)H blocks=Basic Latin,Arabic
10859 0x00099e5e 0x004a1c5e 6   7    .reloc  ascii   |=Da:j
10860 0x00099e7c 0x004a1c7c 8   9    .reloc  ascii   \t\YEs\f&X
10861 0x00099e8c 0x004a1c8c 4   5    .reloc  ascii   l!TQ
10862 0x00099eac 0x004a1cac 5   6    .reloc  ascii   %{O:9
10863 0x00099ec8 0x004a1cc8 6   7    .reloc  ascii   ;\r\aN|:
10864 0x00099ed7 0x004a1cd7 5   6    .reloc  ascii   1.LT\f
10865 0x00099eeb 0x004a1ceb 7   9    .reloc  utf8    xV߅\r3-< blocks=Basic Latin,NKo
10866 0x00099f2b 0x004a1d2b 7   9    .reloc  utf8    Nxp]ɲz6 blocks=Basic Latin,IPA Extensions
10867 0x00099f49 0x004a1d49 4   5    .reloc  ascii   ){w`
10868 0x00099f5a 0x004a1d5a 4   6    .reloc  utf8    rۭgf blocks=Basic Latin,Arabic
10869 0x0009a022 0x004a1e22 4   6    .reloc  utf8    \f`"Ƭ blocks=Basic Latin,Latin Extended-B
10870 0x0009a030 0x004a1e30 4   5    .reloc  ascii   1'WW
10871 0x0009a058 0x004a1e58 7   9    .reloc  utf8    uI/}YӨ* blocks=Basic Latin,Cyrillic
10872 0x0009a068 0x004a1e68 4   5    .reloc  ascii   g]6\b
10873 0x0009a08d 0x004a1e8d 6   8    .reloc  utf8    зt/*\b, blocks=Cyrillic,Basic Latin
10874 0x0009a097 0x004a1e97 7   8    .reloc  ascii   $%<*jQ\n
10875 0x0009a130 0x004a1f30 6   7    .reloc  ascii   <kVG\v5
10876 0x0009a137 0x004a1f37 5   6    .reloc  ascii   z\tQ>J
10877 0x0009a187 0x004a1f87 4   5    .reloc  ascii   _(pw
10878 0x0009a190 0x004a1f90 4   5    .reloc  ascii   3)Df
10879 0x0009a1e4 0x004a1fe4 4   5    .reloc  ascii   55\vo
10880 0x0009a22d 0x004a202d 5   7    .reloc  utf8    \v|b\vݷ blocks=Basic Latin,Arabic Supplement
10881 0x0009a27c 0x004a207c 5   6    .reloc  ascii   \n\I5r
10882 0x0009a317 0x004a2117 5   7    .reloc  utf8    WÂ\8\n blocks=Basic Latin,Latin-1 Supplement
10883 0x0009a347 0x004a2147 6   8    .reloc  utf8    .KքI\t\r blocks=Basic Latin,Armenian
10884 0x0009a3e5 0x004a21e5 4   6    .reloc  utf8    "}O\
10885 0x0009a40c 0x004a220c 6   7    .reloc  ascii   "pEl,k
10886 0x0009a42f 0x004a222f 5   6    .reloc  ascii   H\vQ@g
10887 0x0009a4fa 0x004a22fa 4   5    .reloc  ascii   tmcg
10888 0x0009a520 0x004a2320 4   5    .reloc  ascii   j/0\a
10889 0x0009a576 0x004a2376 4   5    .reloc  ascii   `\v8)
10890 0x0009a5b9 0x004a23b9 4   5    .reloc  ascii   '#]5
10891 0x0009a5e3 0x004a23e3 5   6    .reloc  ascii   @45\v~
10892 0x0009a5fe 0x004a23fe 6   7    .reloc  ascii   za{\nzf
10893 0x0009a636 0x004a2436 8   11   .reloc  utf8    Qn"kSrt blocks=Basic Latin,Private Use Area
10894 0x0009a6b3 0x004a24b3 5   8    .reloc  utf8    <ѹ_ܹ; blocks=Basic Latin,Cyrillic,Syriac
10895 0x0009a6d7 0x004a24d7 4   5    .reloc  ascii   4.~Q
10896 0x0009a6e9 0x004a24e9 4   6    .reloc  utf8    upOɜ blocks=Basic Latin,IPA Extensions
10897 0x0009a74b 0x004a254b 4   5    .reloc  ascii   2f\r\
10898 0x0009a754 0x004a2554 4   5    .reloc  ascii   \f\b<R
10899 0x0009a784 0x004a2584 4   5    .reloc  ascii   K\r:|
10900 0x0009a79a 0x004a259a 4   5    .reloc  ascii   #zhE
10901 0x0009a837 0x004a2637 4   5    .reloc  ascii   V\ruW
10902 0x0009a887 0x004a2687 5   6    .reloc  ascii   Ie}Q@
10903 0x0009a8ad 0x004a26ad 4   5    .reloc  ascii   |,:w
10904 0x0009a8e3 0x004a26e3 4   6    .reloc  utf8    L3šk blocks=Basic Latin,Latin Extended-A
10905 0x0009a8f5 0x004a26f5 5   8    .reloc  utf8    ӷtbƲ~ blocks=Cyrillic,Basic Latin,Latin Extended-B
10906 0x0009a932 0x004a2732 4   5    .reloc  ascii   VG\v5
10907 0x0009a978 0x004a2778 4   5    .reloc  ascii   M*\au
10908 0x0009a990 0x004a2790 4   5    .reloc  ascii   4&Bf
10909 0x0009a9de 0x004a27de 6   7    .reloc  ascii   gL@}"\r
10910 0x0009aa14 0x004a2814 4   5    .reloc  ascii   [4o9
10911 0x0009aa2d 0x004a282d 5   6    .reloc  ascii   ;y`LV
10912 0x0009aa60 0x004a2860 4   5    .reloc  ascii   \r#7$
10913 0x0009aa70 0x004a2870 5   6    .reloc  ascii   A `KG
10914 0x0009ab4b 0x004a294b 4   5    .reloc  ascii   I\t(z
