Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000082 0x00000082 14  15           ascii   /`*|A3*|A3*|A3
2    0x00000093 0x00000093 5   6            ascii   3!|A3
3    0x000000a3 0x000000a3 5   6            ascii   32|A3
4    0x000000a9 0x000000a9 7   8            ascii   %B29|A3
5    0x000000b1 0x000000b1 7   8            ascii   %D2\f|A3
6    0x000000b9 0x000000b9 8   9            ascii   %E28|A3#
7    0x000000c3 0x000000c3 13  14           ascii   3-|A3*|@3Q|A3
8    0x000000d1 0x000000d1 7   8            ascii   %H2(|A3
9    0x000000d9 0x000000d9 7   8            ascii   %A2+|A3
10   0x000000e3 0x000000e3 7   8            ascii   3+|A3*|
11   0x000000eb 0x000000eb 5   6            ascii   3+|A3
12   0x000000f1 0x000000f1 15  16           ascii   %C2+|A3Rich*|A3
13   0x00000208 0x00000208 5   6            ascii   .text
14   0x0000022f 0x0000022f 7   8            ascii   `.rdata
15   0x00000257 0x00000257 6   7            ascii   @.data
16   0x00000280 0x00000280 5   6            ascii   .Init
17   0x000002a8 0x000002a8 5   6            ascii   .rsrc
18   0x000002cf 0x000002cf 7   8            ascii   @.reloc
3169 0x0004776b 0x0044ed6b 8   9            ascii   .CRT$XPZ
3170 0x0004777f 0x0044ed7f 8   9            ascii   .CRT$XTA
3171 0x00047793 0x0044ed93 8   9            ascii   .CRT$XTZ
3172 0x000477a7 0x0044eda7 6   7            ascii   .rdata
3173 0x000477b7 0x0044edb7 13  14           ascii   .rdata$sxdata
3174 0x000477cf 0x0044edcf 12  13           ascii   .rdata$zETW0
3175 0x000477e7 0x0044ede7 12  13           ascii   .rdata$zETW1
3176 0x000477ff 0x0044edff 12  13           ascii   .rdata$zETW2
3177 0x00047817 0x0044ee17 12  13           ascii   .rdata$zETW9
3178 0x0004782f 0x0044ee2f 13  14           ascii   .rdata$zzzdbg
3179 0x00047847 0x0044ee47 8   9            ascii   .rtc$IAA
3180 0x0004785b 0x0044ee5b 8   9            ascii   .rtc$IZZ
3181 0x0004786f 0x0044ee6f 8   9            ascii   .rtc$TAA
3182 0x00047883 0x0044ee83 8   9            ascii   .rtc$TZZ
3183 0x00047897 0x0044ee97 8   9            ascii   .xdata$x
3184 0x000478ab 0x0044eeab 6   7            ascii   .edata
3185 0x000478bb 0x0044eebb 8   9            ascii   .idata$2
3186 0x000478cf 0x0044eecf 8   9            ascii   .idata$3
3187 0x000478e3 0x0044eee3 8   9            ascii   .idata$4
3188 0x000478f7 0x0044eef7 8   9            ascii   .idata$6
3189 0x0004790b 0x0044ef0b 5   6            ascii   .data
3190 0x0004791b 0x0044ef1b 4   5            ascii   .bss
3191 0x0004792b 0x0044ef2b 8   9            ascii   .rsrc$01
3192 0x0004793f 0x0044ef3f 8   9            ascii   .rsrc$02
3193 0x00047d45 0x0044f345 18  19           ascii   AddAutoRun_x32.dll
3194 0x00047d58 0x0044f358 9   10           ascii   StartWork
3195 0x00047ee9 0x0044f4e9 18  19           ascii   OutputDebugStringA
3196 0x00047eff 0x0044f4ff 19  20           ascii   WaitForSingleObject
3197 0x00047f15 0x0044f515 12  13           ascii   GetLastError
3198 0x00047f25 0x0044f525 11  12           ascii   CloseHandle
3199 0x00047f33 0x0044f533 18  19           ascii   SetFileAttributesA
3200 0x00047f49 0x0044f549 11  12           ascii   ExitProcess
3201 0x00047f57 0x0044f557 14  15           ascii   CreateProcessA
3202 0x00047f69 0x0044f569 16  17           ascii   CreateDirectoryA
3203 0x00047f7b 0x0044f57b 12  13           ascii   KERNEL32.dll
3204 0x00047f8b 0x0044f58b 15  16           ascii   RegDeleteValueA
3205 0x00047f9d 0x0044f59d 14  15           ascii   RegSetValueExA
3206 0x00047faf 0x0044f5af 11  12           ascii   RegFlushKey
3207 0x00047fbd 0x0044f5bd 11  12           ascii   RegOpenKeyA
3208 0x00047fcb 0x0044f5cb 11  12           ascii   RegCloseKey
3209 0x00047fd9 0x0044f5d9 13  14           ascii   RegCreateKeyA
3210 0x00047fe7 0x0044f5e7 12  13           ascii   ADVAPI32.dll
3211 0x00047ff7 0x0044f5f7 23  24           ascii   SHGetSpecialFolderPathA
3212 0x0004800f 0x0044f60f 11  12           ascii   SHELL32.dll
3213 0x0004801d 0x0044f61d 6   7            ascii   Unhand
3214 0x00048028 0x0044f628 18  19           ascii   ledExceptionFilter
3215 0x0004803e 0x0044f63e 27  28           ascii   SetUnhandledExceptionFilter
3216 0x0004805c 0x0044f65c 17  18           ascii   GetCurrentProcess
3217 0x00048070 0x0044f670 16  17           ascii   TerminateProcess
3218 0x00048084 0x0044f684 25  26           ascii   IsProcessorFeaturePresent
3219 0x000480a0 0x0044f6a0 23  24           ascii   QueryPerformanceCounter
3220 0x000480ba 0x0044f6ba 19  20           ascii   GetCurrentProcessId
3221 0x000480d0 0x0044f6d0 18  19           ascii   GetCurrentThreadId
3222 0x000480e6 0x0044f6e6 23  24           ascii   GetSystemTimeAsFileTime
3223 0x00048100 0x0044f700 19  20           ascii   InitializeSListHead
3224 0x00048116 0x0044f716 17  18           ascii   IsDebuggerPresent
3225 0x0004812a 0x0044f72a 15  16           ascii   GetStartupInfoW
3226 0x0004813c 0x0044f73c 16  17           ascii   GetModuleHandleW
3227 0x00048150 0x0044f750 18  19           ascii   GetModuleFileNameW
3228 0x00048166 0x0044f766 21  22           ascii   InterlockedFlushSList
3229 0x0004817e 0x0044f77e 37  38           ascii   InitializeCriticalSectionAndSpinCount
3230 0x000481a6 0x0044f7a6 8   9            ascii   TlsAlloc
3231 0x000481b2 0x0044f7b2 11  12           ascii   TlsGetValue
3232 0x000481c0 0x0044f7c0 11  12           ascii   TlsSetValue
3233 0x000481ce 0x0044f7ce 7   8            ascii   TlsFree
3234 0x000481d8 0x0044f7d8 11  12           ascii   FreeLibrary
3235 0x000481e6 0x0044f7e6 14  15           ascii   GetProcAddress
3236 0x000481f8 0x0044f7f8 14  15           ascii   LoadLibraryExW
3237 0x0004820a 0x0044f80a 9   10           ascii   RtlUnwind
3238 0x00048216 0x0044f816 12  13           ascii   SetLastError
3239 0x00048226 0x0044f826 20  21           ascii   EnterCriticalSection
3240 0x0004823e 0x0044f83e 20  21           ascii   LeaveCriticalSection
3241 0x00048256 0x0044f856 21  22           ascii   DeleteCriticalSection
3242 0x0004826e 0x0044f86e 18  19           ascii   GetModuleHandleExW
3243 0x00048284 0x0044f884 19  20           ascii   MultiByteToWideChar
3244 0x0004829a 0x0044f89a 19  20           ascii   WideCharToMultiByte
3245 0x000482b0 0x0044f8b0 8   9            ascii   HeapFree
3246 0x000482bc 0x0044f8bc 9   10           ascii   HeapAlloc
3247 0x000482c8 0x0044f8c8 6   7            ascii   GetACP
3248 0x000482d2 0x0044f8d2 12  13           ascii   GetStdHandle
3249 0x000482e2 0x0044f8e2 11  12           ascii   GetFileType
3250 0x000482f0 0x0044f8f0 12  13           ascii   LCMapStringW
3251 0x00048300 0x0044f900 15  16           ascii   IsValidCodePage
3252 0x00048312 0x0044f912 8   9            ascii   GetOEMCP
3253 0x0004831e 0x0044f91e 9   10           ascii   GetCPInfo
3254 0x0004832a 0x0044f92a 22  23           ascii   GetEnvironmentStringsW
3255 0x00048344 0x0044f944 23  24           ascii   FreeEnvironmentStringsW
3256 0x0004835e 0x0044f95e 14  15           ascii   GetProcessHeap
3257 0x00048370 0x0044f970 15  16           ascii   GetCommandLineA
3258 0x00048382 0x0044f982 15  16           ascii   GetCommandLineW
3259 0x00048394 0x0044f994 14  15           ascii   GetStringTypeW
3260 0x000483a6 0x0044f9a6 12  13           ascii   SetStdHandle
3261 0x000483b6 0x0044f9b6 8   9            ascii   HeapSize
3262 0x000483c2 0x0044f9c2 11  12           ascii   HeapReAlloc
3263 0x000483d0 0x0044f9d0 9   10           ascii   WriteFile
3264 0x000483dc 0x0044f9dc 12  13           ascii   GetConsoleCP
3265 0x000483ec 0x0044f9ec 14  15           ascii   GetConsoleMode
3266 0x000483fe 0x0044f9fe 16  17           ascii   SetFilePointerEx
3267 0x00048412 0x0044fa12 16  17           ascii   FlushFileBuffers
3268 0x00048426 0x0044fa26 13  14           ascii   DecodePointer
3269 0x00048436 0x0044fa36 13  14           ascii   WriteConsoleW
3270 0x00048446 0x0044fa46 14  15           ascii   RaiseException
3271 0x00048458 0x0044fa58 11  12           ascii   CreateFileW
3272 0x00048466 0x0044fa66 17  18           ascii   SystemFunction036
3273 0x00048593 0x0044fb93 4   6            utf8    ^"2D
3274 0x0004859b 0x0044fb9b 4   5            ascii   qj"*
3275 0x000488aa 0x0044feaa 26  27           ascii                             
3276 0x00048991 0x0044ff91 26  27           ascii   abcdefghijklmnopqrstuvwxyz
3277 0x000489b1 0x0044ffb1 26  27           ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZ
3278 0x00048aca 0x004500ca 26  27           ascii                             
3279 0x00048baa 0x004501aa 26  27           ascii   abcdefghijklmnopqrstuvwxyz
3280 0x00048bca 0x004501ca 26  27           ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZ
3281 0x00048db8 0x004503b8 381 382          ascii   <?xml version='1.0' encoding='UTF-8' standalone='yes'?>\r\n<assembly xmlns='urn:schemas-microsoft-com:asm.v1' manifestVersion='1.0'>\r\n  <trustInfo xmlns="urn:schemas-microsoft-com:asm.v3">\r\n    <security>\r\n      <requestedPrivileges>\r\n        <requestedExecutionLevel level='asInvoker' uiAccess='false' />\r\n      </requestedPrivileges>\r\n    </security>\r\n  </trustInfo>\r\n</assembly>\r\n
3282 0x00048f69 0x00450569 9   10           ascii   1d2F3K3Z3
3283 0x00048f7b 0x0045057b 11  12           ascii   3\a4\e4)4;4U4
3284 0x00048f91 0x00450591 9   10           ascii   5"595Q5[5
3285 0x00048f9d 0x0045059d 5   6            ascii   5*6y6
3286 0x00048fa7 0x004505a7 9   10           ascii   7(757B7j7
3287 0x00048fb7 0x004505b7 7   8            ascii   8(;I;b;
3288 0x00048fbf 0x004505bf 11  12           ascii   ;\f<;<K<b<s<
3289 0x00048fd7 0x004505d7 9   10           ascii   =(=6=H=]=
3290 0x00048fed 0x004505ed 25  26           ascii   ?0?6?<?B?H?N?U?\?c?j?q?x?
3291 0x0004902f 0x0045062f 5   6            ascii   061g1
3292 0x0004903d 0x0045063d 15  16           ascii   1\t2/2D2K2Q2c2m2
3293 0x00049051 0x00450651 9   10           ascii   3\n3#3]3x3
3294 0x0004906d 0x0045066d 5   6            ascii   4&4W4
3295 0x00049073 0x00450673 15  16           ascii   5!5+5<5H5Q5V5|5
3296 0x0004908d 0x0045068d 5   6            ascii   696D6
3297 0x00049097 0x00450697 9   10           ascii   6+7:7A7w7
3298 0x000490b1 0x004506b1 7   8            ascii   8/8G8r8
3299 0x000490c1 0x004506c1 5   6            ascii   909>9
3300 0x000490c7 0x004506c7 7   8            ascii   9):1:C:
3301 0x000490dd 0x004506dd 9   10           ascii   <0=@=W=_=
3302 0x000490f5 0x004506f5 9   10           ascii   >\n>@>E>J>
3303 0x0004910f 0x0045070f 13  14           ascii   ?7?@?E?J?n?z?
3304 0x00049138 0x00450738 12  13           ascii   +030>0K0a0s0
3305 0x0004914f 0x0045074f 11  12           ascii   2)2C2Q2W2l2
3306 0x00049169 0x00450769 15  16           ascii   2\n3&3F3T3[3a3s3
3307 0x000491c9 0x004507c9 5   6            ascii   1;2p6
3308 0x000491d1 0x004507d1 5   6            ascii   6J8~8
3309 0x000491d9 0x004507d9 7   8            ascii   8\v9?:U:
3310 0x000491ed 0x004507ed 13  14           ascii   ;!;4;9;E;J;[;
3311 0x00049201 0x00450801 13  14           ascii   ;/<A<I<S<\<m<
3312 0x00049219 0x00450819 7   8            ascii   =+>C>p>
3313 0x00049241 0x00450841 5   6            ascii   0j0u0
3314 0x0004925f 0x0045085f 9   10           ascii   3'3Z3i3n3
3315 0x0004927b 0x0045087b 11  12           ascii   4\a4'4,4M4j4
3316 0x0004929d 0x0045089d 5   6            ascii   :G:Y:
3317 0x000492a9 0x004508a9 7   8            ascii   ;\n;N;h;
3318 0x000492b1 0x004508b1 5   6            ascii   <3=c=
3319 0x000492c9 0x004508c9 9   10           ascii   0S0{1.3~3
3320 0x000492d5 0x004508d5 7   8            ascii   3*4&5:5
3321 0x000492dd 0x004508dd 5   6            ascii   5o6v6
3322 0x000492ed 0x004508ed 9   10           ascii   777C7T7]7
3323 0x00049305 0x00450905 11  12           ascii   8%8/8R8\8O=
3324 0x00049319 0x00450919 7   8            ascii   0Y0`0p0
3325 0x00049335 0x00450935 11  12           ascii   2\v3\e303G3j3
3326 0x00049359 0x00450959 7   8            ascii   404<4i4
3327 0x00049365 0x00450965 7   8            ascii   4(5_5q5
3328 0x0004936f 0x0045096f 9   10           ascii   5$646N6g6
3329 0x0004938b 0x0045098b 9   10           ascii   6;7K7b7j7
3330 0x000493a7 0x004509a7 13  14           ascii   878A8]8h8m8r8
3331 0x000493cb 0x004509cb 13  14           ascii   9<9F9b9m9r9w9
3332 0x000493e3 0x004509e3 13  14           ascii   9\f:0:L:W:\:a:
3333 0x00049403 0x00450a03 11  12           ascii   ;(;7;[;m;y;
3334 0x00049413 0x00450a13 11  12           ascii   <"<4<P<n<x<
3335 0x00049431 0x00450a31 7   8            ascii   =+=5=E=
3336 0x00049449 0x00450a49 11  12           ascii   0/0P0U0`0t0
3337 0x0004945f 0x00450a5f 5   6            ascii   0'1^1
3338 0x00049467 0x00450a67 5   6            ascii   192m2
3339 0x0004946f 0x00450a6f 5   6            ascii   2Q3t3
3340 0x00049477 0x00450a77 17  18           ascii   3C4J4T4^4c4i4n4|4
3341 0x0004948d 0x00450a8d 9   10           ascii   4!5N5`5|5
3342 0x000494b1 0x00450ab1 5   6            ascii   7"797
3343 0x000494c1 0x00450ac1 13  14           ascii   8\v9?9G9`9r9~9
3344 0x000494e3 0x00450ae3 5   6            ascii   >H?r?
3345 0x000494f4 0x00450af4 8   9            ascii   \a0@0V0w0
3346 0x00049505 0x00450b05 5   6            ascii   >(?/?
3347 0x00049514 0x00450b14 6   7            ascii   Y2N3V3
3348 0x00049533 0x00450b33 5   6            ascii   ;$;2;
3349 0x00049539 0x00450b39 9   10           ascii   <3<8<G=[=
3350 0x00049551 0x00450b51 11  12           ascii   >#>5>G>Y>k>
3351 0x00049570 0x00450b70 4   5            ascii   \r0S0
3352 0x0004957d 0x00450b7d 11  12           ascii   2"202M2U2~2
3353 0x00049595 0x00450b95 5   6            ascii   3g3{3
3354 0x000495a3 0x00450ba3 5   6            ascii   4,525
3355 0x000495b3 0x00450bb3 9   10           ascii   787C7P7b7
3356 0x000495bf 0x00450bbf 9   10           ascii   7G8\8e8n8
3357 0x000495e5 0x00450be5 5   6            ascii   ;#;A;
3358 0x00049601 0x00450c01 5   6            ascii   >C>`>
3359 0x00049615 0x00450c15 5   6            ascii   0o0y0
3360 0x0004961b 0x00450c1b 7   8            ascii   0B1L1v1
3361 0x00049637 0x00450c37 7   8            ascii   7$8h8?9
3362 0x0004964b 0x00450c4b 11  12           ascii   91:=:Q:]:i:
3363 0x0004965f 0x00450c5f 9   10           ascii   ;/;;;J;N<
3364 0x0004966f 0x00450c6f 5   6            ascii   =)=4=
3365 0x00049675 0x00450c75 7   8            ascii   =\t>p>%?
3366 0x0004968f 0x00450c8f 11  12           ascii   1,1=1E1U1f1
3367 0x000496a3 0x00450ca3 5   6            ascii   132^2
3368 0x000496b5 0x00450cb5 9   10           ascii   3U3a3m3y3
3369 0x000496d3 0x00450cd3 5   6            ascii   6Z6d6
3370 0x000496e5 0x00450ce5 5   6            ascii   8P9o9
3371 0x000496ed 0x00450ced 11  12           ascii   :/<J<`<v<~<
3372 0x00049719 0x00450d19 11  12           ascii   4\e4-4K4_4e4
3373 0x0004974d 0x00450d4d 7   8            ascii   ;D>W>u>
3374 0x00049760 0x00450d60 12  13           ascii   10h0o0t0x0|0
3375 0x0004976f 0x00450d6f 11  12           ascii   0\e1 1$1(1,1
3376 0x00049788 0x00450d88 20  21           ascii   41D1H1L1X1\1`1t1x1|1
3377 0x000497a3 0x00450da3 49  50           ascii   1 3$3(3,3034383<3@3D3H3L3P3T3X3\3`3d3h3l3p3t3x3|3
3378 0x00049817 0x00450e17 5   6            ascii   4\b4\f4
3379 0x00049823 0x00450e23 49  50           ascii   4 4$4(4,4044484<4@4D4H4L4P4T4X4\4`4d4h4l4p4t4x4|4
3380 0x00049889 0x00450e89 5   6            ascii   <\b<\f<
3381 0x00049891 0x00450e91 11  12           ascii   <$<(<,<0<4<
3382 0x000498a4 0x00450ea4 28  29           ascii   H1L1P1T1X1\1`1d1h1l1p1t1x1|1
3383 0x000498ff 0x00450eff 5   6            ascii   2\b2\f2
3384 0x0004990b 0x00450f0b 49  50           ascii   2 2$2(2,2024282<2@2D2H2L2P2T2X2\2`2d2h2l2p2t2x2|2
3385 0x00049995 0x00450f95 25  26           ascii   8$8,848<8D8L8T8\8d8l8t8|8
3386 0x000499d5 0x00450fd5 25  26           ascii   9$9,949<9D9L9T9\9d9l9t9|9
3387 0x00049a15 0x00451015 25  26           ascii   :$:,:4:<:D:L:T:\:d:l:t:|:
3388 0x00049a55 0x00451055 25  26           ascii   ;$;,;4;<;D;L;T;\;d;l;t;|;
3389 0x00049a95 0x00451095 25  26           ascii   <$<,<4<<<D<L<T<\<d<l<t<|<
3390 0x00049ad5 0x004510d5 25  26           ascii   =$=,=4=<=D=L=T=\=d=l=t=|=
3391 0x00049b15 0x00451115 25  26           ascii   >$>,>4><>D>L>T>\>d>l>t>|>
3392 0x00049b5d 0x0045115d 25  26           ascii   9 9(90989@9H9P9X9`9h9p9x9
3393 0x00049b9d 0x0045119d 25  26           ascii   : :(:0:8:@:H:P:X:`:h:p:x:
3394 0x00049bdd 0x004511dd 25  26           ascii   ; ;(;0;8;@;H;P;X;`;h;p;x;
3395 0x00049c1d 0x0045121d 25  26           ascii   < <(<0<8<@<H<P<X<`<h<p<x<
3396 0x00049c5d 0x0045125d 25  26           ascii   = =(=0=8=@=H=P=X=`=h=p=x=
3397 0x00049c9d 0x0045129d 25  26           ascii   > >(>0>8>@>H>P>X>`>h>p>x>
3398 0x00049cdd 0x004512dd 25  26           ascii   ? ?(?0?8?@?H?P?X?`?h?p?x?
3399 0x00049d27 0x00451327 7   8            ascii   0 0(000
3400 0x00049d31 0x00451331 5   6            ascii   :":&:
3401 0x00049d59 0x00451359 25  26           ascii   4$4,444<4D4L4T4\4d4l4t4|4
3402 0x00049d7f 0x0045137f 9   10           ascii   5 :@:`:|:
3403 0x00049d95 0x00451395 11  12           ascii   :\b;$;(;H;h;
3404 0x00049da7 0x004513a7 9   10           ascii   ;\b<(<H<h<
3405 0x00049dbb 0x004513bb 7   8            ascii   =0=P=p=
3406 0x00049dd1 0x004513d1 9   10           ascii   0P081h1x1
3407 0x00049ded 0x004513ed 37  38           ascii   7(7,7074787<7@7D7H7L7X7\7`7d7h7l7p7t7
3408 0x00049f58 0x00451558 381 382          ascii   <?xml version='1.0' encoding='UTF-8' standalone='yes'?>\r\n<assembly xmlns='urn:schemas-microsoft-com:asm.v1' manifestVersion='1.0'>\r\n  <trustInfo xmlns="urn:schemas-microsoft-com:asm.v3">\r\n    <security>\r\n      <requestedPrivileges>\r\n        <requestedExecutionLevel level='asInvoker' uiAccess='false' />\r\n      </requestedPrivileges>\r\n    </security>\r\n  </trustInfo>\r\n</assembly>\r\n
3409 0x0004b047 0x00452647 15  16           ascii   8#858>8N8b8k8z8
3410 0x0004b065 0x00452665 9   10           ascii   959K9a9w9
3411 0x0004b079 0x00452679 11  12           ascii   :\e:2:I:`:w:
3412 0x0004b091 0x00452691 7   8            ascii   ;+;G;c;
3413 0x0004b0a3 0x004526a3 9   10           ascii   <*<F<b<~<
3414 0x0004b0b3 0x004526b3 11  12           ascii   <\n=&=B=a=}=
3415 0x0004b0c5 0x004526c5 11  12           ascii   =\t>%>A>]>y>
3416 0x0004b0d7 0x004526d7 11  12           ascii   >\b?$?@?\?x?
3417 0x0004b0f5 0x004526f5 9   10           ascii   0!0@0\0x0
3418 0x0004b105 0x00452705 11  12           ascii   0\v1'1C1_1{1
3419 0x0004b127 0x00452727 7   8            ascii   8;9h9x9
3420 0x0004b143 0x00452743 7   8            ascii   ;\a<!<M<
3421 0x0004b155 0x00452755 5   6            ascii   >Y?l?
3422 0x0004b164 0x00452764 4   5            ascii   \t1M1
3423 0x0004b173 0x00452773 11  12           ascii   6\t7)7:7i7t7
3424 0x0004b18d 0x0045278d 9   10           ascii   8@8O8Y8y8
3425 0x0004b19d 0x0045279d 7   8            ascii   8=9N9^9
3426 0x0004b1a9 0x004527a9 7   8            ascii   :\t;[;w;
3427 0x0004b1b7 0x004527b7 7   8            ascii   <=<]<u<
3428 0x0004b1c9 0x004527c9 11  12           ascii   =*=0=:=`=l=
3429 0x0004b1df 0x004527df 9   10           ascii   >#>0><>}>
3430 0x0004b1f7 0x004527f7 13  14           ascii   ?(???V?_?h?o?
3431 0x0004b217 0x00452817 7   8            ascii   0.0\0h0
3432 0x0004b227 0x00452827 11  12           ascii   1\n2\e2/2>2g2
3433 0x0004b233 0x00452833 9   10           ascii   3\r3L3\3t3
3434 0x0004b23d 0x0045283d 5   6            ascii   3:4I4
3435 0x0004b247 0x00452847 7   8            ascii   5 5^5k5
3436 0x0004b255 0x00452855 5   6            ascii   5u6|6
3437 0x0004b261 0x00452861 5   6            ascii   6'7[7
3438 0x0004b269 0x00452869 5   6            ascii   8F8_8
3439 0x0004b275 0x00452875 5   6            ascii   8*9[9
3440 0x0004b287 0x00452887 7   8            ascii   :<:e:p:
3441 0x0004b297 0x00452897 7   8            ascii   :+;U;~;
3442 0x0004b2a5 0x004528a5 7   8            ascii   <F<Z<m<
3443 0x0004b2b1 0x004528b1 9   10           ascii   <'=[=u=\v>
3444 0x0004b2bb 0x004528bb 7   8            ascii   >,>@>g>
3445 0x0004b2cd 0x004528cd 9   10           ascii   ?5?N?S?}?
3446 0x0004b2e4 0x004528e4 6   7            ascii   "0W0a0
3447 0x0004b2f1 0x004528f1 7   8            ascii   0*1W1]1
3448 0x0004b301 0x00452901 9   10           ascii   262c2h2m2
3449 0x0004b311 0x00452911 5   6            ascii   3*3O3
3450 0x0004b325 0x00452925 7   8            ascii   4\r5G5u5
3451 0x0004b333 0x00452933 5   6            ascii   606{6
3452 0x0004b341 0x00452941 5   6            ascii   6\v7K7
3453 0x0004b353 0x00452953 7   8            ascii   7;8@8g8
3454 0x0004b361 0x00452961 5   6            ascii   8"9~9
3455 0x0004b36f 0x0045296f 7   8            ascii   9M:Z:o:
3456 0x0004b37f 0x0045297f 7   8            ascii   :];h;n;
3457 0x0004b38f 0x0045298f 5   6            ascii   ;7<`<
3458 0x0004b3a1 0x004529a1 9   10           ascii   =%=P=`=m=
3459 0x0004b3b7 0x004529b7 7   8            ascii   =$>A>V>
3460 0x0004b3c5 0x004529c5 7   8            ascii   >(?Y?b?
3461 0x0004b3e5 0x004529e5 5   6            ascii   0&1t1
3462 0x0004b3f1 0x004529f1 7   8            ascii   2\b3O3p3
3463 0x0004b407 0x00452a07 11  12           ascii   4\e545Q5c5v5
3464 0x0004b421 0x00452a21 7   8            ascii   6!686D6
3465 0x0004b42d 0x00452a2d 5   6            ascii   7b7w7
3466 0x0004b439 0x00452a39 5   6            ascii   8I9~9
3467 0x0004b443 0x00452a43 5   6            ascii   :/:@:
3468 0x0004b45b 0x00452a5b 5   6            ascii   =<=l=
3469 0x0004b467 0x00452a67 13  14           ascii   >\r?$?;?M?_?u?
3470 0x0004b48f 0x00452a8f 7   8            ascii   1O1\1f1
3471 0x0004b49f 0x00452a9f 11  12           ascii   2,2@2M2g2l2
3472 0x0004b4b3 0x00452ab3 5   6            ascii   2R3b3
3473 0x0004b4d1 0x00452ad1 11  12           ascii   5#555^5r5x5
3474 0x0004b4f9 0x00452af9 7   8            ascii   8U8Z8_8
3475 0x0004b509 0x00452b09 5   6            ascii   9(9_9
3476 0x0004b519 0x00452b19 5   6            ascii   :E:s:
3477 0x0004b527 0x00452b27 5   6            ascii   :!;c;
3478 0x0004b533 0x00452b33 7   8            ascii   <4<l<v<
3479 0x0004b547 0x00452b47 13  14           ascii   =\r=\e=>=I=V=w=
3480 0x0004b55d 0x00452b5d 7   8            ascii   >/>]>c>
